date,Initial Claims YoY Chg,Initial Claims - 4 Week Average YoY Chg,Continuing Claims YoY Chg,Continuing Claims - 4 Week Average YoY Chg,Insured Unemployment Rate YoY Chg
1968-01-06,8.82,2.99,4.99,5.21,
1968-01-13,8.82,5.14,7.62,5.18,
1968-01-20,8.33,5.38,7.98,5.09,
1968-01-27,-2.94,3.23,4.9,4.87,
1968-02-03,0.83,-3.38,-2.17,1.25,
1968-02-10,-13.22,-4.69,-2.0,0.99,
1968-02-17,-19.01,-7.42,-4.67,-0.04,
1968-02-24,-20.25,-7.97,-2.84,0.13,
1968-03-02,-23.08,-24.35,-9.23,-6.82,
1968-03-09,-17.41,-24.93,-9.54,-7.38,
1968-03-16,-23.08,-25.5,-9.86,-7.38,
1968-03-23,-19.03,-24.83,-10.41,-7.96,
1968-03-30,-22.27,-24.64,-11.75,-8.61,
1968-04-06,-25.1,-26.8,-16.1,-12.46,
1968-04-13,-32.94,-28.6,-16.1,-13.71,
1968-04-20,-28.24,-30.21,-17.65,-15.21,
1968-04-27,-1.57,-24.62,-15.47,-15.84,
1968-05-04,-8.33,-13.68,-13.89,-15.77,
1968-05-11,-14.91,-11.24,-12.93,-15.54,
1968-05-18,-12.72,-9.54,-14.53,-15.3,
1968-05-25,-14.91,-15.59,-14.37,-15.58,
1968-06-01,-8.72,-15.3,-12.87,-13.76,
1968-06-08,-11.93,-15.52,-10.08,-13.64,
1968-06-15,-11.01,-16.06,-12.21,-13.64,
1968-06-22,-13.3,-16.59,-13.11,-13.9,
1968-06-29,-11.01,-17.13,-14.92,-14.41,
1968-07-06,2.39,-14.95,-14.3,-15.32,
1968-07-13,-11.0,-15.81,-15.94,-15.22,
1968-07-20,-13.88,-16.77,-19.3,-15.76,
1968-07-27,-1.91,-15.59,-19.06,-15.8,
1968-08-03,-3.29,-8.7,-9.15,-12.82,
1968-08-10,2.35,-4.94,-7.8,-12.57,
1968-08-17,-9.86,-3.53,-6.19,-11.04,
1968-08-24,-9.39,-4.94,-7.29,-9.84,
1968-08-31,-11.74,-7.05,-9.83,-10.01,
1968-09-07,-7.35,-11.81,-7.78,-7.89,
1968-09-14,-4.41,-11.46,-9.77,-9.23,
1968-09-21,-6.37,-11.69,-9.51,-10.23,
1968-09-28,-7.35,-11.57,-9.42,-10.57,
1968-10-05,-10.63,-12.34,-8.7,-10.45,
1968-10-12,-10.14,-13.38,-9.99,-10.43,
1968-10-19,-7.73,-13.38,-10.85,-10.68,
1968-10-26,-12.08,-14.19,-11.02,-11.0,
1968-11-02,-5.24,-10.3,-9.98,-9.84,
1968-11-09,-4.19,-10.67,-9.98,-10.21,
1968-11-16,0.52,-10.55,-5.78,-9.32,
1968-11-23,4.19,-8.48,-10.42,-9.54,
1968-11-30,-15.18,-10.79,-7.53,-8.93,
1968-12-07,-12.96,-13.84,-8.91,-10.31,
1968-12-14,-9.72,-13.49,-9.08,-10.63,
1968-12-21,-11.11,-14.3,-8.91,-9.78,
1968-12-28,3.24,-7.21,-4.37,-8.51,
1969-01-04,-4.04,-7.3,-3.37,-7.14,
1969-01-11,-3.54,-7.76,-5.01,-6.33,
1969-01-18,-3.03,-7.76,-7.35,-6.14,
1969-01-25,-2.53,-11.24,-6.91,-6.97,
1969-02-01,5.18,-7.59,-5.67,-6.64,
1969-02-08,2.07,-6.88,-6.61,-6.87,
1969-02-15,-0.52,-6.88,-4.29,-5.95,
1969-02-22,-0.52,-7.0,-6.27,-5.63,
1969-03-01,4.69,-0.51,-1.88,-3.34,
1969-03-08,-0.52,-1.27,-1.79,-3.1,
1969-03-15,-1.56,-1.65,-3.49,-3.87,
1969-03-22,-5.73,-3.05,-4.29,-4.33,
1969-03-29,-4.69,-5.34,-6.97,-5.59,
1969-04-05,-27.49,-7.66,-1.01,-0.84,
1969-04-12,-24.3,-7.54,-3.4,-1.53,
1969-04-19,-25.5,-6.78,-5.7,-2.6,
1969-04-26,-29.48,-7.54,-8.74,-3.74,
1969-05-03,-8.76,-8.17,-6.52,-5.66,
1969-05-10,-5.67,-9.05,-5.13,-6.4,
1969-05-17,-7.73,-10.05,-6.15,-6.82,
1969-05-24,-7.22,-9.67,-6.24,-6.49,
1969-05-31,-3.61,-8.42,-7.92,-6.84,
1969-06-07,-1.03,-4.03,-4.43,-6.4,
1969-06-14,-6.19,-3.64,-2.7,-6.33,
1969-06-21,-1.55,-2.21,-2.5,-6.19,
1969-06-28,4.64,-0.13,-1.64,-5.41,
1969-07-05,10.73,2.29,3.47,-2.99,
1969-07-12,2.44,5.86,5.41,-1.06,
1969-07-19,0.49,7.77,3.47,0.35,
1969-07-26,-6.34,6.37,7.14,2.45,
1969-08-02,4.26,1.64,5.83,1.08,
1969-08-09,7.98,0.76,2.73,1.1,
1969-08-16,5.85,-0.13,0.28,0.99,
1969-08-23,5.85,0.76,-0.38,-0.16,
1969-08-30,3.72,0.63,0.94,-1.36,
1969-09-06,-3.7,1.44,6.01,2.52,
1969-09-13,10.58,2.75,3.24,2.88,
1969-09-20,3.17,2.23,3.34,3.42,
1969-09-27,2.12,1.96,3.63,3.71,
1969-10-04,6.04,6.18,6.78,4.34,
1969-10-11,9.89,4.97,6.49,4.77,
1969-10-18,9.34,5.51,8.23,5.61,
1969-10-25,12.64,7.12,9.97,6.81,
1969-11-01,22.22,8.97,8.24,7.51,
1969-11-08,30.25,10.46,8.52,8.61,
1969-11-15,21.6,10.19,11.84,10.11,
1969-11-22,33.95,11.82,9.66,10.64,
1969-11-29,24.69,12.36,14.68,12.26,
1969-12-06,-9.42,2.51,9.86,10.99,
1969-12-13,-0.45,5.64,10.48,12.2,
1969-12-20,4.04,7.52,12.19,14.39,
1969-12-27,0.0,10.15,16.85,16.55,
1970-01-03,19.17,18.41,23.68,17.29,
1970-01-10,25.39,21.02,25.63,20.04,
1970-01-17,38.86,25.72,27.3,22.77,
1970-01-24,32.64,30.03,28.88,24.69,
1970-01-31,23.83,31.2,28.6,25.9,
1970-02-07,33.33,29.97,27.93,26.1,
1970-02-14,38.02,29.59,32.33,27.79,
1970-02-21,41.15,31.51,29.3,28.33,
1970-02-28,26.04,31.89,30.95,29.36,
1970-03-07,43.17,39.78,38.62,33.54,
1970-03-14,48.09,40.59,39.87,33.79,
1970-03-21,44.26,39.65,43.9,35.8,
1970-03-28,50.82,44.22,47.65,38.29,
1970-04-04,54.24,47.28,58.57,46.37,
1970-04-11,72.32,51.9,59.88,49.51,
1970-04-18,111.3,66.85,66.63,53.25,
1970-04-25,97.18,76.77,76.21,58.34,
1970-05-02,78.61,86.83,83.3,69.15,
1970-05-09,70.05,88.61,86.94,75.64,
1970-05-16,62.03,78.88,86.23,80.29,
1970-05-23,58.29,71.6,84.92,82.26,
1970-05-30,60.96,67.08,82.89,82.16,
1970-06-06,48.28,56.38,77.96,80.69,
1970-06-13,46.8,55.73,81.39,80.99,
1970-06-20,45.81,55.73,82.57,81.91,
1970-06-27,43.35,54.43,82.76,83.37,
1970-07-04,44.27,39.16,66.94,71.08,
1970-07-11,50.0,37.96,68.29,71.45,
1970-07-18,53.12,37.72,69.1,71.74,
1970-07-25,49.48,37.25,72.79,72.94,
1970-08-01,33.85,41.96,76.91,76.13,
1970-08-08,36.41,39.2,75.98,76.64,
1970-08-15,53.85,39.95,79.98,77.95,
1970-08-22,55.38,41.96,83.43,79.16,
1970-08-29,52.31,46.48,86.69,81.6,
1970-09-05,67.88,57.12,83.79,81.2,
1970-09-12,51.3,56.1,90.42,84.3,
1970-09-19,68.39,58.92,90.52,86.57,
1970-09-26,72.54,63.54,92.63,88.56,
1970-10-03,70.73,63.11,90.49,88.31,
1970-10-10,59.51,67.5,94.28,91.43,
1970-10-17,62.93,68.63,94.54,94.59,
1970-10-24,60.98,68.26,98.68,98.29,
1970-10-31,59.51,65.37,96.57,99.84,
1970-11-07,66.34,60.46,88.19,91.21,
1970-11-14,55.45,58.04,93.48,94.04,
1970-11-21,55.45,56.11,88.69,94.63,
1970-11-28,66.83,57.32,89.27,95.89,
1970-12-05,38.12,44.82,74.54,83.37,
1970-12-12,37.22,43.91,68.17,80.38,
1970-12-19,29.6,41.07,70.55,79.16,
1970-12-26,43.95,39.25,64.65,76.27,
1971-01-02,26.78,21.29,51.77,57.65,
1971-01-09,20.5,19.5,53.36,56.39,
1971-01-16,25.1,20.5,51.62,54.14,
1971-01-23,30.54,19.6,50.97,53.12,
1971-01-30,22.18,18.51,50.61,52.83,
1971-02-06,22.31,15.96,48.25,47.73,
1971-02-13,16.53,14.31,45.38,47.36,
1971-02-20,10.74,10.06,48.25,47.87,
1971-02-27,19.83,9.86,45.52,47.78,
1971-03-06,7.61,5.96,38.71,41.76,
1971-03-13,3.99,6.43,38.32,42.55,
1971-03-20,5.43,8.57,39.23,42.89,
1971-03-27,8.7,9.51,40.34,44.17,
1971-04-03,-14.33,-9.53,22.14,30.46,
1971-04-10,-20.06,-10.15,23.34,30.91,
1971-04-17,-18.62,-10.68,23.74,31.27,
1971-04-24,-17.48,-11.61,21.68,30.81,
1971-05-01,-3.65,-6.32,19.37,17.51,
1971-05-08,-2.66,-5.17,20.59,17.83,
1971-05-15,-5.65,-5.17,20.59,18.04,
1971-05-22,-1.99,-4.6,19.92,18.59,
1971-05-29,-0.66,-3.86,20.14,18.78,
1971-06-05,3.44,-0.59,17.58,17.73,
1971-06-12,1.37,0.34,17.85,18.0,
1971-06-19,2.75,0.67,16.93,18.21,
1971-06-26,0.0,0.0,16.4,18.22,
1971-07-03,-3.48,1.4,10.32,15.34,
1971-07-10,-8.01,-1.31,11.05,14.42,
1971-07-17,9.06,-0.09,8.81,13.16,
1971-07-24,5.92,1.05,11.0,12.59,
1971-07-31,7.32,3.75,12.1,13.04,
1971-08-07,17.51,9.26,8.43,9.52,
1971-08-14,9.43,10.29,9.83,10.99,
1971-08-21,7.74,11.66,9.03,11.72,
1971-08-28,3.37,11.58,9.13,12.21,
1971-09-04,7.81,2.9,6.5,7.04,
1971-09-11,-6.31,1.88,7.55,7.62,
1971-09-18,-9.31,0.47,7.36,8.35,
1971-09-25,-7.51,0.55,6.74,8.9,
1971-10-02,-8.56,-7.36,-0.76,0.43,
1971-10-09,-4.28,-7.28,0.63,0.39,
1971-10-16,-8.56,-7.51,-1.93,-0.24,
1971-10-23,-10.09,-8.57,-2.55,-0.88,
1971-10-30,-13.46,-9.79,-1.75,-1.12,
1971-11-06,-10.68,-9.53,-3.84,-4.73,
1971-11-13,-12.46,-9.84,-6.89,-5.34,
1971-11-20,-18.69,-11.38,-6.89,-5.79,
1971-11-27,-17.51,-11.76,-7.9,-6.7,
1971-12-04,-6.85,-6.37,-1.4,-3.89,
1971-12-11,-12.77,-7.6,-2.89,-4.45,
1971-12-18,-16.2,-8.01,-1.77,-4.73,
1971-12-25,-23.99,-10.78,-5.12,-5.57,
1972-01-01,-4.45,-9.99,-7.29,-2.81,-0.2
1972-01-08,1.03,-8.73,-7.43,-4.64,-0.2
1972-01-15,-14.38,-10.33,-7.81,-6.86,-0.2
1972-01-22,-9.93,-8.73,-8.58,-8.4,-0.3
1972-01-29,-7.88,-9.57,-7.91,-8.56,-0.3
1972-02-05,-4.83,-6.87,-6.73,-8.43,-0.2
1972-02-12,-8.28,-5.46,-5.81,-7.99,-0.2
1972-02-19,-11.03,-5.9,-8.6,-8.05,-0.3
1972-02-26,-12.41,-7.22,-8.55,-8.26,-0.3
1972-03-04,-14.33,-11.91,-11.68,-10.34,-0.5
1972-03-11,-12.0,-12.09,-11.64,-10.98,-0.5
1972-03-18,-11.33,-11.4,-11.59,-10.92,-0.5
1972-03-25,-12.0,-10.55,-12.98,-11.22,-0.5
1972-04-01,-10.42,-8.52,-10.06,-11.4,-0.4
1972-04-08,-4.86,-7.65,-10.2,-11.35,-0.4
1972-04-15,-10.07,-8.26,-11.1,-11.54,-0.4
1972-04-22,-10.07,-8.7,-12.79,-11.79,-0.5
1972-04-29,-7.99,-8.09,-12.08,-12.29,-0.5
1972-05-06,-9.36,-9.99,-12.81,-13.65,-0.5
1972-05-13,-11.04,-9.39,-13.68,-13.85,-0.5
1972-05-20,-10.7,-8.71,-14.19,-13.75,-0.6
1972-05-27,-10.7,-8.54,-13.82,-13.74,-0.6
1972-06-03,-9.28,-10.29,-14.5,-14.66,-0.6
1972-06-10,-7.9,-10.12,-13.9,-14.7,-0.6
1972-06-17,-5.5,-9.44,-14.59,-14.79,-0.6
1972-06-24,-1.72,-7.84,-13.86,-14.79,-0.6
1972-07-01,13.64,-0.84,-10.0,-11.36,-0.5
1972-07-08,-3.57,1.6,-8.05,-10.1,-0.4
1972-07-15,3.25,5.21,-9.44,-9.02,-0.4
1972-07-22,-10.39,4.37,-8.74,-7.94,-0.4
1972-07-29,-19.81,-4.29,-10.33,-8.03,-0.5
1972-08-05,-18.57,-16.14,-15.22,-12.09,-0.6
1972-08-12,-19.87,-21.68,-17.18,-13.63,-0.7
1972-08-19,-16.61,-23.21,-18.01,-15.55,-0.7
1972-08-26,-14.66,-22.06,-18.1,-17.11,-0.7
1972-09-02,-16.23,-20.22,-17.69,-19.21,-0.7
1972-09-09,-15.91,-19.2,-19.3,-19.33,-0.8
1972-09-16,-16.23,-19.05,-19.44,-19.27,-0.8
1972-09-23,-17.21,-19.59,-19.79,-19.28,-0.8
1972-09-30,-18.51,-20.14,-21.05,-20.12,-0.9
1972-10-07,-7.07,-13.62,-19.28,-19.11,-0.9
1972-10-14,-11.66,-14.3,-19.78,-19.55,-1.0
1972-10-21,-9.19,-14.13,-21.01,-20.21,-1.0
1972-10-28,-17.31,-15.56,-20.24,-20.36,-1.0
1972-11-04,-8.27,-13.24,-18.43,-18.85,-0.8
1972-11-11,-12.95,-13.94,-17.76,-19.13,-0.8
1972-11-18,-2.52,-12.72,-18.19,-19.2,-0.8
1972-11-25,-15.47,-12.63,-17.43,-19.28,-0.8
1972-12-02,-7.38,-10.81,-17.72,-17.56,-0.8
1972-12-09,3.28,-9.89,-17.48,-18.22,-0.8
1972-12-16,7.79,-10.62,-13.79,-17.87,-0.7
1972-12-23,0.82,-9.62,-16.69,-18.42,-0.8
1972-12-30,-7.79,-9.71,-18.36,-18.58,-0.8
1973-01-06,-15.99,-10.86,-15.83,-12.35,-0.7
1973-01-13,-8.92,-12.53,-13.59,-13.6,-0.7
1973-01-20,-14.87,-14.11,-16.35,-14.77,-0.7
1973-01-27,-20.45,-15.13,-16.66,-15.58,-0.8
1973-02-03,-10.24,-13.09,-16.13,-16.12,-0.8
1973-02-10,-11.02,-14.9,-16.24,-16.97,-0.8
1973-02-17,-14.96,-16.13,-16.87,-17.3,-0.8
1973-02-24,-14.17,-15.75,-16.87,-17.54,-0.8
1973-03-03,-14.77,-15.79,-15.88,-16.56,-0.8
1973-03-10,-13.26,-15.51,-15.61,-16.7,-0.8
1973-03-17,-13.64,-14.37,-15.93,-16.75,-0.8
1973-03-24,-12.12,-13.04,-16.78,-17.01,-0.8
1973-03-31,-15.91,-13.32,-17.58,-17.43,-0.9
1973-04-07,-6.79,-12.11,-17.01,-17.1,-0.9
1973-04-14,-13.21,-11.92,-17.7,-17.62,-0.9
1973-04-21,-8.3,-10.88,-15.88,-17.47,-0.8
1973-04-28,-10.94,-9.56,-17.06,-17.42,-0.9
1973-05-05,-7.12,-10.64,-16.62,-17.04,-0.8
1973-05-12,-10.86,-9.9,-16.78,-16.8,-0.8
1973-05-19,-11.24,-10.46,-17.0,-17.06,-0.9
1973-05-26,-10.86,-10.27,-16.25,-16.85,-0.8
1973-06-02,-18.88,-13.54,-16.84,-16.37,-0.8
1973-06-09,-13.99,-12.81,-16.46,-16.29,-0.8
1973-06-16,-17.13,-12.81,-15.77,-15.98,-0.8
1973-06-23,-15.38,-12.44,-16.09,-15.94,-0.8
1973-06-30,-17.13,-11.99,-16.03,-15.74,-0.8
1973-07-07,0.4,-15.29,-16.75,-19.09,-1.0
