date,Initial Claims YoY %,Initial Claims - 4 Week Average YoY %,Continuing Claims YoY %,Continuing Claims - 4 Week Average YoY %,Insured Unemployment Rate YoY %
2007-06-30,2.589,3.3552,3.3898,3.3631,0.0
2007-07-07,3.2154,-0.5477,4.187,1.9192,0.0
2007-07-14,1.9293,-0.7825,3.8618,2.9549,0.0
2007-07-21,-0.3215,-1.0172,2.1951,2.894,0.0
2007-07-28,-1.9293,-1.9562,3.1301,3.2595,0.0
2007-08-04,0.0,-0.8751,3.0118,2.7572,0.0
2007-08-11,0.6369,-0.9547,4.0293,2.7674,0.0
2007-08-18,2.2293,-0.0796,4.0293,3.1931,0.0
2007-08-25,4.7771,1.8298,4.5584,3.5175,0.0
2007-09-01,1.6181,1.1058,5.2524,4.9365,0.0
2007-09-08,3.8835,1.5008,4.1034,4.7419,0.0
2007-09-15,1.2945,0.8689,4.0624,4.5371,0.0
2007-09-22,-2.2654,-1.2638,3.8162,4.1376,0.0
2007-09-29,2.589,-1.0269,3.3238,3.6563,0.0
2007-10-06,-3.6585,-1.1094,2.94,3.2703,0.0
2007-10-13,2.1341,0.6339,3.7566,3.3214,0.0
2007-10-20,1.8293,3.1696,6.0841,4.0164,5.2632
2007-10-27,0.0,4.0412,5.635,4.7215,5.2632
2007-11-03,-6.3037,1.4559,3.973,4.4326,5.2632
2007-11-10,-4.5845,1.3027,3.5757,5.0989,5.2632
2007-11-17,-4.8711,1.1494,3.6551,5.21,5.2632
2007-11-24,0.8596,2.9885,4.6484,5.6846,5.2632
2007-12-01,0.8798,5.2591,7.4949,5.5869,5.2632
2007-12-08,-2.6393,5.1817,8.8391,6.2412,5.2632
2007-12-15,2.6393,6.5739,11.4868,7.5297,10.5263
2007-12-22,4.1056,6.8059,12.0978,8.7175,10.5263
2007-12-29,5.5718,8.0433,12.4236,9.9356,10.5263
2008-01-05,12.3377,11.1899,12.2222,9.7059,10.5263
2008-01-12,4.5455,8.9835,9.2063,9.8544,10.5263
2008-01-19,4.2208,6.3042,9.9206,10.0327,10.5263
2008-01-26,18.8312,6.777,12.8968,10.8745,10.5263
2008-02-02,8.6957,5.2672,10.2393,8.7574,10.5263
2008-02-09,6.8323,6.9713,11.6516,9.6721,10.5263
2008-02-16,5.2795,8.3656,11.2985,10.324,10.5263
2008-02-23,9.9379,7.4361,13.1424,10.7035,15.7895
2008-03-01,12.3779,12.6324,14.7259,14.1801,15.7895
2008-03-08,13.355,12.9584,15.8463,14.6695,15.7895
2008-03-15,20.1954,15.4034,15.9264,15.2686,15.7895
2008-03-22,19.8697,16.5444,17.567,15.8079,15.7895
2008-03-29,26.0586,19.9674,18.7275,16.8065,15.7895
2008-04-05,17.608,15.3786,19.4288,17.8986,15.7895
2008-04-12,21.2625,15.0664,18.1416,18.2993,15.7895
2008-04-19,15.9468,13.5831,19.2277,18.5597,15.7895
2008-04-26,22.9236,12.256,20.1126,18.75,15.7895
2008-05-03,19.3548,19.4741,20.6855,21.3359,15.7895
2008-05-10,18.0645,19.5563,20.8468,21.9487,15.7895
2008-05-17,18.3871,21.0353,21.6129,22.4798,21.0526
2008-05-24,19.0323,20.9532,21.25,22.6943,21.0526
2008-05-31,16.7742,20.2958,23.1855,23.3275,21.0526
2008-06-07,20.5047,17.1813,20.3519,21.3898,21.0526
2008-06-14,19.2429,18.0523,22.2311,21.8016,21.0526
2008-06-21,20.1893,19.0024,22.1112,22.2735,21.0526
2008-06-28,23.6593,21.3777,24.3503,22.8259,21.0526
2008-07-05,21.6393,21.4685,22.704,21.2902,21.0526
2008-07-12,26.2295,22.0271,22.3492,21.7524,21.0526
2008-07-19,31.8033,23.7031,27.1975,23.4536,26.3158
2008-07-26,42.2951,27.0551,28.5376,24.9385,26.3158
2008-08-02,36.1702,30.3906,29.6224,26.5374,31.5789
2008-08-09,30.6991,33.9062,29.5056,28.7211,31.5789
2008-08-16,28.8754,35.625,31.7633,30.2683,31.5789
2008-08-23,27.9635,34.6094,31.7244,31.4728,31.5789
2008-08-30,34.3465,34.1406,34.8385,32.785,36.8421
2008-09-06,39.1167,37.909,35.8221,34.8977,36.8421
2008-09-13,41.6404,39.9042,38.7212,35.9648,36.8421
2008-09-20,52.3659,44.8524,41.0246,37.6149,42.1053
2008-09-27,52.3659,48.1245,43.884,39.1859,42.1053
2008-10-04,46.9512,44.4783,42.0951,39.9727,35.0
2008-10-11,40.5488,45.3922,42.8682,41.9537,40.0
2008-10-18,45.7317,45.0114,44.1438,43.6908,40.0
2008-10-25,46.3415,44.7829,47.7773,45.6426,45.0
2008-11-01,39.2045,42.0387,49.1268,44.989,45.0
2008-11-08,45.4545,45.8333,52.2779,47.9985,50.0
2008-11-15,52.2727,50.1488,51.9362,50.6067,50.0
2008-11-22,51.1364,54.0179,55.467,53.2053,55.0
2008-11-29,50.2841,56.9196,68.8307,58.1638,65.0
2008-12-06,58.3333,55.1181,60.0362,55.3063,57.1429
2008-12-13,57.2222,57.2656,61.0507,59.3627,57.1429
2008-12-20,63.0556,61.2026,64.7826,63.5107,61.9048
2008-12-27,48.0556,61.4889,69.529,65.635,66.6667
2009-01-03,37.4317,61.5498,64.9209,64.0375,66.6667
2009-01-10,50.5464,60.4428,67.3111,66.8513,71.4286
2009-01-17,61.4754,60.738,70.9666,69.674,71.4286
2009-01-24,60.1093,64.6494,75.0439,72.3627,76.1905
2009-01-31,71.8579,73.9483,76.0984,75.2032,76.1905
2009-02-07,79.9435,76.1355,78.8141,75.89,77.2727
2009-02-14,78.5311,79.0916,83.0444,79.5377,77.2727
2009-02-21,85.0282,84.0663,84.0153,82.4119,81.8182
2009-02-28,84.1808,85.7246,88.8003,86.2354,86.3636
2009-03-07,70.5426,76.5625,88.7428,84.9278,90.9091
2009-03-14,68.2171,77.8533,92.0795,88.5184,95.4545
2009-03-21,70.801,78.2609,96.4611,92.9811,100.0
2009-03-28,71.8346,79.144,100.0337,97.1702,100.0
2009-04-04,76.4865,82.8929,102.4113,98.2709,104.5455
2009-04-11,61.8919,79.2768,105.2914,101.9062,109.0909
2009-04-18,72.7027,77.7469,109.779,105.5752,113.6364
2009-04-25,67.5676,74.6175,110.9846,108.6538,113.6364
2009-05-02,66.2983,68.0328,110.0164,107.9503,108.6957
2009-05-09,72.6519,69.8087,113.2897,111.147,113.0435
2009-05-16,71.2707,68.5109,114.0426,113.4244,113.0435
2009-05-23,67.4033,67.5546,113.4861,115.2629,113.0435
2009-05-30,67.6796,67.8962,117.1849,117.0766,117.3913
2009-06-06,52.0408,58.4475,109.1961,114.2261,113.0435
2009-06-13,51.7857,56.8167,109.8071,114.1117,113.0435
2009-06-20,55.102,56.9472,108.6174,113.8337,113.0435
2009-06-27,51.5306,56.0992,112.7974,113.6947,117.3913
2009-07-04,32.0276,48.8693,88.4391,102.8808,91.6667
2009-07-11,25.8065,45.7915,88.1631,99.819,91.6667
2009-07-18,29.0323,42.7764,87.6112,96.9067,91.6667
2009-07-25,35.2535,42.3367,88.8071,93.2782,91.6667
2009-08-01,25.5656,30.926,76.4145,80.8407,76.9231
2009-08-08,25.5656,31.4502,75.8083,80.5015,76.9231
2009-08-15,27.1493,31.5667,73.4411,79.6903,73.0769
2009-08-22,26.6968,29.9942,74.9423,78.9749,76.9231
2009-08-29,27.6018,30.5183,72.3441,77.9351,73.0769
2009-09-05,15.528,20.9052,67.7891,71.2004,70.3704
2009-09-12,12.2153,19.8276,65.7742,71.1862,66.6667
2009-09-19,10.9731,18.5345,64.0077,70.3485,66.6667
2009-09-26,14.6998,17.9957,63.1797,69.9368,62.963
2009-10-03,11.0417,13.8874,54.3291,59.2066,55.1724
2009-10-10,6.4583,12.2567,52.4457,58.0139,51.7241
2009-10-17,10.625,11.9937,50.3008,56.7006,51.7241
2009-10-24,10.4167,10.7312,49.2284,55.3136,48.2759
2009-10-31,8.75,10.1526,47.7635,53.6317,48.2759
2009-11-07,-3.2136,-0.6638,25.208,36.9254,27.2727
2009-11-14,-4.1588,-1.8018,22.8244,35.2099,24.2424
2009-11-21,-8.8847,-4.0778,23.4315,33.9052,27.2727
2009-11-28,-10.2079,-6.3063,19.6987,31.936,21.2121
2009-12-05,-6.7542,-13.0762,13.037,19.205,14.2857
2009-12-12,-6.5666,-13.4752,10.9425,17.7069,11.4286
2009-12-19,-10.1313,-13.6082,8.9976,15.5564,11.4286
2009-12-26,-12.1951,-13.9184,6.5826,13.6989,8.5714
2010-01-02,-27.504,-19.3466,-2.7944,2.7225,0.0
2010-01-09,-25.4372,-20.577,-2.6148,1.1318,0.0
2010-01-16,-19.3959,-19.3891,-4.012,-0.3518,0.0
2010-01-23,-25.1192,-19.2618,-3.3733,-1.0962,0.0
2010-01-30,-21.1447,-17.5647,-4.2715,-1.4734,0.0
2010-02-06,-28.5276,-24.6894,-11.1478,-8.9862,-9.7561
2010-02-13,-25.0,-25.3882,-11.5702,-8.9579,-9.7561
2010-02-20,-23.3129,-24.2624,-12.4518,-9.3072,-9.7561
2010-02-27,-25.1534,-24.573,-12.6722,-9.5007,-9.7561
2010-03-06,-29.0226,-26.0903,-19.6967,-17.1704,-15.9091
2010-03-13,-28.1203,-26.5074,-19.9663,-17.4522,-15.9091
2010-03-20,-29.0226,-27.5692,-20.0842,-17.5563,-18.1818
2010-03-27,-30.9774,-28.6689,-21.3479,-17.9335,-18.1818
2010-04-03,-22.7419,-24.8108,-24.5238,-23.5346,-21.2766
2010-04-10,-22.7419,-24.771,-24.6667,-23.5508,-21.2766
2010-04-17,-24.3548,-24.8905,-25.0635,-23.6397,-21.2766
2010-04-24,-27.5806,-25.2887,-25.5556,-23.5508,-21.2766
2010-05-01,-25.7002,-24.8169,-29.2389,-28.0787,-26.0
2010-05-08,-25.7002,-25.9561,-29.058,-28.2275,-26.0
2010-05-15,-21.911,-25.7526,-29.3444,-28.3534,-26.0
2010-05-22,-23.7232,-25.1831,-28.6963,-28.197,-26.0
2010-05-29,-24.547,-24.8983,-31.3791,-28.7387,-30.0
2010-06-05,-22.7273,-22.524,-30.1299,-28.8518,-28.0
2010-06-12,-21.3805,-22.8165,-30.4019,-29.1656,-28.0
2010-06-19,-23.9057,-23.2762,-30.2055,-29.5941,-28.0
2010-06-26,-21.8855,-23.0255,-32.2454,-29.8581,-30.0
2010-07-03,-22.6576,-18.932,-24.9635,-25.3584,-21.7391
2010-07-10,-25.2129,-20.1677,-27.2048,-25.8633,-23.913
2010-07-17,-21.2947,-19.7264,-26.1816,-26.1647,-21.7391
2010-07-24,-20.7836,-19.6823,-26.4414,-25.9814,-21.7391
2010-07-31,-18.9097,-18.7114,-27.4484,-26.6045,-23.913
2010-08-07,-14.3617,-15.8411,-24.9916,-25.3191,-22.2222
2010-08-14,-13.8298,-14.7702,-25.7621,-25.7875,-22.2222
2010-08-21,-17.7305,-14.8148,-25.8626,-26.2144,-22.2222
2010-08-28,-17.1986,-15.2164,-24.4724,-26.0403,-20.0
2010-09-04,-18.4116,-14.6575,-23.8667,-25.3603,-18.1818
2010-09-11,-19.8556,-16.5753,-24.1035,-25.1305,-20.4545
2010-09-18,-17.148,-16.8037,-24.6955,-25.0219,-20.4545
2010-09-25,-17.148,-17.1689,-25.0507,-25.3478,-20.4545
2010-10-02,-14.5594,-13.6581,-21.9862,-22.466,-18.6047
2010-10-09,-12.069,-12.9417,-22.057,-22.8323,-18.6047
2010-10-16,-14.9425,-13.6581,-23.0306,-23.2859,-18.6047
2010-10-23,-17.2414,-14.9475,-23.3316,-23.7221,-20.9302
2010-10-30,-13.2184,-14.6132,-23.3847,-24.0666,-20.9302
2010-11-06,-8.6316,-10.7794,-19.7821,-20.9001,-15.0
2010-11-13,-9.0526,-11.3866,-21.548,-21.6876,-17.5
2010-11-20,-14.3158,-12.6518,-20.759,-22.2049,-15.0
2010-11-27,-9.0526,-13.7146,-22.6376,-23.1664,-17.5
2010-12-04,-8.547,-12.5129,-17.0443,-19.0499,-13.1579
2010-12-11,-9.188,-12.8733,-18.5482,-19.6042,-15.7895
2010-12-18,-9.4017,-11.9979,-17.5256,-20.1147,-13.1579
2010-12-25,-13.6752,-13.4398,-18.0269,-20.2606,-15.7895
2011-01-01,-16.7339,-14.2563,-18.7239,-16.3726,-16.2162
2011-01-08,-12.5,-13.7931,-18.5363,-17.1746,-16.2162
2011-01-15,-15.121,-13.9475,-17.1393,-17.8939,-13.5135
2011-01-22,-10.0806,-11.7859,-18.1401,-18.7322,-16.2162
2011-01-29,-15.3226,-11.4256,-18.9533,-18.7891,-16.2162
2011-02-05,-17.623,-13.0726,-17.3922,-18.0443,-16.2162
2011-02-12,-12.9098,-12.8667,-19.2639,-18.7484,-16.2162
2011-02-19,-19.2623,-15.543,-19.6425,-19.296,-18.9189
2011-02-26,-21.1066,-17.3443,-19.8948,-19.7027,-18.9189
2011-03-05,-9.8039,-13.9819,-19.1945,-19.4748,-16.6667
2011-03-12,-11.9826,-15.0984,-19.1945,-19.8288,-16.6667
2011-03-19,-11.329,-14.4072,-19.623,-20.1934,-16.6667
2011-03-26,-13.0719,-13.6629,-19.3231,-20.4206,-16.6667
2011-04-02,-12.0267,-14.4456,-19.9147,-20.442,-18.9189
2011-04-09,-7.3497,-13.806,-20.0213,-20.5531,-18.9189
2011-04-16,-10.4677,-14.0725,-20.7463,-20.7382,-18.9189
2011-04-23,-6.0134,-12.8465,-19.0618,-20.5795,-18.9189
2011-04-30,4.2316,-8.9552,-18.2516,-20.1671,-16.2162
2011-05-07,-5.0218,-6.4464,-16.8241,-18.9785,-14.2857
2011-05-14,-9.607,-5.7963,-16.9559,-18.6359,-14.2857
2011-05-21,-7.6419,-5.7421,-16.5605,-18.6198,-14.2857
2011-05-28,-8.7336,-8.4507,-18.1199,-19.1873,-14.2857
2011-06-04,-8.8362,-8.9034,-16.3693,-17.864,-14.2857
2011-06-11,-10.9914,-8.9577,-16.4585,-18.0549,-14.2857
2011-06-18,-10.3448,-9.3377,-16.3247,-18.3112,-14.2857
2011-06-25,-9.2672,-9.1748,-17.0607,-18.3603,-14.2857
2011-07-02,-12.1849,-9.4463,-16.4316,-17.0504,-14.2857
2011-07-09,-14.2857,-9.7177,-16.6331,-17.1725,-14.2857
2011-07-16,-11.7647,-9.5005,-16.4092,-17.2724,-14.2857
2011-07-23,-13.6555,-10.0434,-16.2525,-17.1503,-14.2857
2011-07-30,-14.7059,-10.6949,-17.7076,-17.4666,-17.1429
2011-08-06,-13.2762,-13.5789,-17.7423,-16.7274,-19.4444
2011-08-13,-12.4197,-14.1579,-17.5649,-16.8226,-16.6667
2011-08-20,-11.1349,-13.9474,-17.6092,-16.9683,-16.6667
2011-08-27,-12.4197,-13.7895,-17.4318,-16.705,-16.6667
2011-09-03,-9.8039,-9.2062,-15.1659,-16.5464,-14.2857
2011-09-10,-6.5359,-8.1036,-15.1884,-16.3169,-14.2857
2011-09-17,-8.061,-7.7178,-15.4367,-16.1379,-14.2857
2011-09-24,-11.5468,-7.8831,-16.3394,-16.2274,-17.1429
2011-10-01,-10.596,-7.047,-14.5795,-14.3653,-14.7059
2011-10-08,-9.4923,-8.1096,-13.7939,-14.5204,-11.7647
2011-10-15,-12.8035,-9.6197,-14.4177,-14.7674,-14.7059
2011-10-22,-11.0375,-9.7875,-14.5333,-14.8133,-14.7059
2011-10-29,-11.9205,-10.123,-15.0416,-14.9282,-14.7059
2011-11-05,-9.2593,-6.8035,-12.5061,-12.5074,-12.1212
2011-11-12,-11.3426,-7.5073,-10.7334,-12.6743,-12.1212
2011-11-19,-10.8796,-8.563,-9.2035,-12.4359,-9.0909
2011-11-26,-8.1019,-8.6804,-12.7732,-12.9424,-15.1515
2011-12-03,-4.2079,-7.674,-12.0597,-10.9634,-12.5
2011-12-10,-8.9109,-8.5663,-13.3317,-11.7744,-12.5
2011-12-17,-8.9109,-9.5776,-12.2309,-12.6951,-12.5
2011-12-24,-4.4554,-10.232,-12.5489,-12.7988,-12.5
2011-12-31,-6.9307,-10.8864,-12.7691,-12.9756,-12.5
2012-01-07,-6.9048,-7.3213,-11.9887,-3.2242,-12.9032
2012-01-14,-12.619,-10.6334,-9.6733,-7.06,-9.6774
2012-01-21,-9.2857,-11.9698,-12.0401,-11.3228,-12.9032
2012-01-28,-11.4286,-12.2022,-11.1397,-12.0364,-12.9032
2012-02-04,-4.4156,-7.3474,-10.974,-10.5345,-10.0
2012-02-11,-6.2338,-7.721,-11.7354,-11.5022,-10.0
2012-02-18,-6.7532,-9.0909,-11.2103,-11.7425,-10.0
2012-02-25,-5.1948,-9.5268,-10.9478,-12.1452,-10.0
2012-03-03,-6.015,-10.0985,-10.5948,-10.3506,-10.0
2012-03-10,-7.5188,-9.6059,-10.9665,-10.4103,-13.3333
2012-03-17,-7.7694,-9.0517,-11.2586,-10.6759,-13.3333
2012-03-24,-9.0226,-9.1749,-11.418,-11.0477,-13.3333
2012-03-31,-10.2757,-10.2217,-12.7456,-11.5854,-13.3333
2012-04-07,-17.3077,-13.5831,-13.276,-11.9817,-16.129
2012-04-14,-18.5897,-12.822,-12.4935,-11.8956,-16.129
2012-04-21,-17.3077,-11.4169,-13.5107,-12.0281,-16.129
2012-04-28,-20.5128,-10.5972,-14.0323,-11.9618,-16.129
2012-05-05,-10.7656,-10.4734,-10.7833,-11.9377,-13.3333
2012-05-12,-11.7225,-11.1834,-10.5687,-12.0768,-13.3333
2012-05-19,-11.244,-12.1302,-11.4539,-12.1762,-13.3333
2012-05-26,-8.8517,-11.5976,-10.1127,-11.8119,-13.3333
2012-06-02,-10.4513,-10.4603,-10.5405,-11.051,-13.3333
2012-06-09,-9.0261,-9.6234,-10.1102,-10.9908,-13.3333
2012-06-16,-8.7886,-8.8464,-10.648,-10.8439,-13.3333
2012-06-23,-9.7387,-8.9062,-10.5942,-11.0176,-13.3333
2012-06-30,-11.639,-9.205,-11.1589,-11.1712,-13.3333
2012-07-07,-11.33,-9.0578,-9.8477,-10.8168,-10.3448
2012-07-14,-3.9409,-8.693,-10.0381,-10.9244,-10.3448
2012-07-21,-9.3596,-9.4225,-10.5005,-11.1597,-10.3448
2012-07-28,-8.3744,-9.4225,-9.9021,-11.1059,-10.3448
2012-08-04,-9.291,-8.3639,-11.3081,-11.1208,-13.3333
2012-08-11,-9.78,-9.6459,-11.4692,-11.1948,-13.3333
2012-08-18,-8.0685,-9.1575,-11.2006,-11.0872,-13.3333
2012-08-25,-7.824,-8.8523,-10.7977,-11.0266,-13.3333
2012-09-01,-8.6207,-10.6523,-10.2509,-11.4956,-10.3448
2012-09-08,-3.202,-9.216,-10.6555,-11.3887,-10.3448
2012-09-15,-3.4483,-8.2585,-10.5476,-11.3219,-10.3448
2012-09-22,-7.1429,-8.2585,-10.7634,-11.4087,-10.3448
2012-09-29,-7.3892,-7.9593,-10.7364,-11.529,-10.3448
2012-10-06,-12.2807,-6.9695,-10.3889,-10.688,-10.3448
2012-10-13,-3.2581,-7.3429,-10.1985,-10.7825,-10.3448
2012-10-20,-6.2657,-7.5296,-10.6609,-10.9378,-10.3448
2012-10-27,-8.7719,-8.2763,-12.347,-11.5185,-13.7931
2012-11-03,-8.0605,-4.3674,-6.2361,-9.8015,-7.1429
2012-11-10,12.3426,-0.5138,-6.3474,-9.3771,-7.1429
2012-11-17,2.267,1.5414,-7.4332,-9.1034,-7.1429
2012-11-24,-2.267,3.0829,-9.5768,-8.9322,-10.7143
2012-12-01,-0.266,7.8104,-10.4038,-7.9877,-10.7143
2012-12-08,-9.5745,0.7343,-9.4504,-8.9336,-10.7143
2012-12-15,-5.3191,-2.6035,-10.8525,-9.9566,-10.7143
2012-12-22,-3.7234,-4.3391,-9.6747,-10.1457,-10.7143
2012-12-29,-3.7234,-5.2069,-12.3107,-10.6222,-14.2857
2013-01-05,-2.4194,-2.1178,-8.8882,-2.6657,-11.1111
2013-01-12,-7.5269,-3.7062,-10.0174,-6.1427,-11.1111
2013-01-19,-8.871,-6.8167,-9.1488,-9.3082,-11.1111
2013-01-26,-1.6129,-6.552,-9.1488,-9.2285,-11.1111
2013-02-02,-1.0959,-2.9594,-9.3455,-7.8953,-11.1111
2013-02-09,-4.9315,-2.7529,-9.1686,-8.0949,-11.1111
2013-02-16,-0.8219,-1.17,-10.4953,-8.849,-11.1111
2013-02-23,-6.3014,-2.8217,-10.2889,-9.5513,-11.1111
2013-03-02,-5.0279,-4.5953,-8.3688,-8.6055,-11.5385
2013-03-09,-4.1899,-4.8697,-7.9732,-9.0336,-7.6923
2013-03-16,-4.1899,-6.1728,-7.8515,-9.0936,-7.6923
2013-03-23,0.0,-5.0754,-7.3037,-9.0711,-7.6923
2013-03-30,4.7486,-2.6749,-6.269,-8.553,-7.6923
2013-04-06,-3.4946,-6.0249,-6.6748,-7.9898,-7.6923
2013-04-13,-4.3011,-5.1735,-8.2524,-8.0199,-11.5385
2013-04-20,-7.7957,-6.1559,-8.1614,-8.1628,-11.5385
2013-04-27,-11.0215,-9.0373,-7.7973,-8.4713,-7.6923
2013-05-04,-12.0735,-8.6345,-9.2211,-8.8642,-7.6923
2013-05-11,-5.5118,-8.3668,-11.2205,-9.2323,-11.5385
2013-05-18,-9.9738,-8.3668,-9.8776,-9.2849,-11.5385
2013-05-25,-7.3491,-6.8942,-10.1164,-9.4877,-11.5385
2013-06-01,-6.9892,-7.7024,-9.2312,-9.6954,-11.5385
2013-06-08,-9.4086,-9.2166,-9.0799,-9.4772,-11.5385
2013-06-15,-5.1075,-8.5583,-9.322,-9.6578,-11.5385
2013-06-22,-6.7204,-8.9533,-10.3511,-10.0338,-11.5385
2013-06-29,-8.6022,-9.3483,-9.1102,-10.0038,-11.5385
2013-07-06,-5.6452,-6.6443,-6.0085,-8.6894,-7.6923
2013-07-13,-7.5269,-7.2483,-9.0882,-8.576,-11.5385
2013-07-20,-4.5699,-6.7114,-11.0205,-8.6894,-11.5385
2013-07-27,-10.2151,-7.1141,-9.1184,-8.6365,-11.5385
2013-08-03,-10.0796,-8.1045,-11.352,-9.9282,-11.5385
2013-08-10,-13.2626,-9.2431,-10.0572,-10.1096,-11.5385
2013-08-17,-9.8143,-10.2478,-10.6293,-9.9509,-11.5385
2013-08-24,-10.8753,-10.1139,-11.6531,-10.5255,-11.5385
2013-08-31,-13.7931,-11.0516,-14.5137,-11.3195,-15.3846
2013-09-07,-20.2128,-15.4096,-14.7174,-12.6991,-15.3846
2013-09-14,-14.0957,-16.515,-13.4784,-13.4919,-15.3846
2013-09-21,-16.4894,-17.9454,-10.7283,-13.3409,-11.5385
2013-09-28,-15.1596,-18.3355,-11.0305,-12.5481,-11.5385
2013-10-05,1.0989,-10.1764,-9.1219,-10.7974,-12.0
2013-10-12,1.0989,-7.1235,-9.246,-10.3243,-12.0
2013-10-19,-3.5714,-4.6133,-8.9978,-10.4845,-12.0
2013-10-26,-4.6703,-2.7137,-9.184,-10.6143,-12.0
2013-11-02,-11.8557,-12.2741,-11.5456,-12.3788,-12.0
2013-11-09,-12.3711,-14.0187,-9.9446,-12.3788,-12.0
2013-11-16,-14.6907,-15.2648,-12.6539,-13.1003,-12.0
2013-11-23,-18.5567,-17.1963,-13.3929,-13.9572,-12.0
2013-11-30,-19.5876,-19.0654,-13.5468,-14.4457,-12.0
2013-12-07,-2.2099,-7.5352,-7.5152,-11.0223,-8.3333
2013-12-14,0.5525,-5.2113,-7.1634,-10.5049,-8.3333
2013-12-21,-7.7348,-3.9437,-9.434,-10.3559,-8.3333
2013-12-28,-8.2873,-2.5352,-10.2335,-10.3638,-8.3333
2014-01-04,-12.0219,-4.2493,-7.4888,-8.6665,-8.3333
2014-01-11,-13.1148,-7.5071,-7.3614,-8.6346,-8.3333
2014-01-18,-10.6557,-8.0028,-9.2734,-8.5149,-8.3333
2014-01-25,-7.1038,-7.4363,-9.1778,-8.1717,-8.3333
2014-02-01,-3.2164,-6.7989,-6.2767,-6.367,-8.3333
2014-02-08,-1.462,-5.4533,-6.0467,-6.7593,-8.3333
2014-02-15,-2.924,-5.0992,-5.9809,-6.6449,-8.3333
2014-02-22,-0.2924,-5.0283,-7.2297,-6.8655,-8.3333
2014-03-01,-14.9333,-6.3425,-9.513,-6.9634,-12.5
2014-03-08,-14.1333,-7.3996,-8.5714,-7.3165,-8.3333
2014-03-15,-14.4,-8.1748,-10.2597,-8.113,-12.5
2014-03-22,-16.5333,-10.148,-9.0909,-8.3019,-12.5
2014-03-29,-12.0,-9.3728,-11.3961,-8.7781,-12.5
2014-04-05,-6.0423,-8.2073,-10.1678,-9.395,-12.5
2014-04-12,-6.9486,-9.1433,-11.8131,-10.0855,-16.6667
2014-04-19,-1.2085,-8.1353,-8.9503,-10.3567,-12.5
2014-04-26,4.2296,-7.0554,-10.9246,-10.5376,-12.5
2014-05-03,-7.932,-6.1826,-10.2922,-9.9012,-8.6957
2014-05-10,-14.1643,-6.5421,-10.6574,-9.8099,-13.0435
2014-05-17,-8.2153,-6.7577,-11.7862,-10.7229,-13.0435
2014-05-24,-13.5977,-9.6334,-12.1514,-11.2291,-13.0435
2014-05-31,-11.6147,-10.5679,-12.3174,-11.7354,-13.0435
2014-06-07,-6.7647,-8.642,-13.4865,-11.893,-13.0435
2014-06-14,-7.6471,-9.3682,-13.5864,-12.4112,-13.0435
2014-06-21,-7.3529,-8.642,-13.986,-12.9377,-13.0435
2014-06-28,-9.4118,-8.9325,-14.1192,-13.4559,-13.0435
2014-07-05,-9.5808,-10.4769,-15.6146,-14.767,-17.3913
2014-07-12,-7.7844,-10.9104,-16.0133,-15.3216,-17.3913
2014-07-19,-11.976,-12.4277,-15.5482,-15.661,-17.3913
2014-07-26,-9.2814,-12.789,-16.1462,-16.1162,-17.3913
2014-08-02,-9.2308,-9.6386,-10.8841,-13.6767,-13.6364
2014-08-09,-4.9231,-9.5633,-11.659,-13.8472,-13.6364
2014-08-16,-6.7692,-8.8855,-11.342,-14.0604,-13.6364
2014-08-23,-7.6923,-9.1114,-12.5396,-14.41,-13.6364
2014-08-30,-6.7692,-8.509,-12.434,-14.7851,-13.6364
2014-09-06,-3.7618,-3.4236,-16.712,-14.2018,-17.3913
2014-09-13,-9.7179,-4.6178,-16.2704,-14.6508,-17.3913
2014-09-20,-7.5235,-5.0159,-16.8818,-14.9616,-17.3913
2014-09-27,-9.0909,-6.051,-17.5611,-15.4709,-21.7391
2014-10-04,-15.562,-18.689,-16.604,-16.5102,-18.1818
2014-10-11,-19.0202,-19.1771,-17.6973,-16.9882,-18.1818
2014-10-18,-16.4265,-19.5258,-16.7407,-17.0736,-18.1818
2014-10-25,-16.1383,-19.4561,-17.7998,-17.2529,-18.1818
2014-11-01,-10.2564,-12.0862,-13.2479,-14.8906,-18.1818
2014-11-08,-6.7308,-11.3164,-15.0997,-15.1103,-18.1818
2014-11-15,-6.0897,-11.0855,-16.2749,-15.8658,-18.1818
2014-11-22,-2.8846,-10.1617,-14.9217,-16.0151,-18.1818
2014-11-29,-6.7308,-9.3149,-11.5385,-15.5934,-13.6364
2014-12-06,-12.3494,-14.8844,-15.1763,-15.9962,-18.1818
2014-12-13,-13.8554,-15.3902,-15.2476,-15.7513,-18.1818
2014-12-20,-16.8675,-17.341,-16.7082,-16.1973,-18.1818
2014-12-27,-14.1566,-17.7746,-13.7157,-16.7395,-18.1818
2015-01-03,-13.5294,-12.7008,-16.4561,-17.2678,-18.1818
2015-01-10,-10.5882,-11.3236,-15.7895,-17.0853,-18.1818
2015-01-17,-12.3529,-9.6404,-18.0351,-17.1026,-18.1818
2015-01-24,-23.2353,-11.4767,-18.0702,-17.8587,-18.1818
2015-01-31,-17.3529,-12.4713,-19.4035,-18.5887,-22.7273
2015-02-07,-12.61,-15.138,-16.9678,-18.2799,-18.1818
2015-02-14,-16.4223,-16.1074,-17.8533,-18.4291,-22.7273
