date,U-1 Unemployed 15+ Weeks as % of Labor Force,U-2 Job Losers as % of Labor Force,U-4 + Discouraged Workers,U-5 + Other Marginally Attached,Unemployed Less Than 5 Weeks (000s),Unemployed 5-14 Weeks (000s),Unemployed 15-26 Weeks (000s),Total Unemployed (000s),Average Duration of Unemployment (Weeks),Civilian Labor Force Level (000s),Labor Force Participation Rate,Employment-Population Ratio,Average Weekly Hours - All Employees,Average Hourly Earnings - Production Workers,Hires: Total Nonfarm,Total Separations: Total Nonfarm,Quits: Total Nonfarm,Layoffs and Discharges: Total Nonfarm,Job Openings Rate,Total Separations Rate,Layoffs and Discharges Rate,Multiple Jobholders (000s),Multiple Jobholders as % of Employed,Part-Time for Economic Reasons (000s),Aggregate Weekly Payrolls Index,Temp Help Services Employment (000s),Continuing Claims,Continuing Claims - 4 Week Average,Insured Unemployment Rate
2017-08-01,1.7,2.2,4.7,5.3,2258.0,2065.0,1107.0,7082.0,24.0,160586.0,62.9,60.1,34.4,22.1,5519.0,5334.0,3103.0,1868.0,4.1,3.6,1.3,27518.0,7219.0,5301.0,135.7,2955.1,,,
2017-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,1928000.0,1927750.0,1.4
2017-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,1926000.0,1927000.0,1.4
2017-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,1928000.0,1927000.0,1.4
2017-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,1912000.0,1923500.0,1.4
2017-09-01,1.7,2.1,4.5,5.2,2245.0,1905.0,1024.0,6854.0,26.1,161140.0,63.1,60.4,34.4,22.18,5450.0,5289.0,3190.0,1787.0,4.1,3.6,1.2,27513.0,7365.0,5138.0,136.4,2946.5,,,
2017-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,1911000.0,1919250.0,1.4
2017-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,1939000.0,1922500.0,1.4
2017-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,1872000.0,1908500.0,1.3
2017-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,1871000.0,1898250.0,1.3
2017-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,1871000.0,1888250.0,1.3
2017-10-01,1.6,2.0,4.5,5.1,2126.0,1961.0,925.0,6700.0,26.2,160309.0,62.7,60.1,34.4,22.18,5581.0,5397.0,3219.0,1837.0,4.2,3.7,1.2,26990.0,7219.0,4857.0,136.5,2962.0,,,
2017-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,1869000.0,1870750.0,1.3
2017-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,1902000.0,1878250.0,1.4
2017-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,1913000.0,1888750.0,1.4
2017-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,1927000.0,1902750.0,1.4
2017-11-01,1.6,2.0,4.5,5.1,2278.0,1886.0,987.0,6774.0,25.7,160579.0,62.7,60.1,34.5,22.22,5494.0,5283.0,3186.0,1747.0,4.1,3.6,1.2,27181.0,7470.0,4745.0,137.4,2965.1,,,
2017-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,1939000.0,1920250.0,1.4
2017-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,1944000.0,1930750.0,1.4
2017-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,1974000.0,1946000.0,1.4
2017-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,1997000.0,1963500.0,1.4
2017-12-01,1.5,2.0,4.4,5.1,2237.0,1966.0,932.0,6632.0,24.2,160535.0,62.7,60.1,34.5,22.29,5421.0,5249.0,3222.0,1732.0,4.1,3.6,1.2,27316.0,7707.0,4940.0,138.0,2968.4,,,
2017-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,1953000.0,1967000.0,1.4
2017-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,1984000.0,1977000.0,1.4
2017-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,2006000.0,1985000.0,1.4
2017-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,1979000.0,1980500.0,1.4
2017-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,1933000.0,1975500.0,1.4
2018-01-01,1.5,2.0,4.3,4.9,2214.0,1895.0,952.0,6489.0,24.2,160914.0,62.7,60.1,34.4,22.36,5512.0,5288.0,3019.0,1932.0,4.3,3.6,1.3,27321.0,7893.0,5033.0,138.2,2971.9,,,
2018-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,1971000.0,1972250.0,1.4
2018-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,1972000.0,1963750.0,1.4
2018-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,1990000.0,1966500.0,1.4
2018-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,1985000.0,1979500.0,1.4
2018-02-01,1.4,2.0,4.3,5.0,2469.0,1893.0,873.0,6581.0,22.9,161778.0,63.0,60.4,34.5,22.41,5624.0,5319.0,3222.0,1771.0,4.2,3.6,1.2,27561.0,7961.0,5119.0,139.1,2982.9,,,
2018-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,1996000.0,1985750.0,1.4
2018-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,1959000.0,1982500.0,1.4
2018-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,1985000.0,1981250.0,1.4
2018-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,1957000.0,1974250.0,1.4
2018-03-01,1.3,1.9,4.3,4.9,2303.0,2002.0,795.0,6472.0,24.0,161686.0,62.9,60.4,34.5,22.49,5623.0,5500.0,3323.0,1795.0,4.4,3.7,1.2,27869.0,7633.0,4983.0,139.9,2986.6,,,
2018-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,1960000.0,1965250.0,1.4
2018-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,1948000.0,1962500.0,1.4
2018-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,1959000.0,1956000.0,1.4
2018-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,1917000.0,1946000.0,1.4
2018-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,1943000.0,1941750.0,1.4
2018-04-01,1.4,1.9,4.2,4.8,2142.0,1994.0,888.0,6459.0,22.5,161771.0,62.9,60.4,34.5,22.55,5590.0,5441.0,3370.0,1727.0,4.4,3.7,1.2,27453.0,7650.0,4946.0,140.4,2994.2,,,
2018-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,1949000.0,1942000.0,1.4
2018-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,1900000.0,1927250.0,1.3
2018-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,1827000.0,1904750.0,1.3
2018-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,1834000.0,1877500.0,1.3
2018-05-01,1.3,1.8,4.1,4.7,1997.0,1942.0,935.0,6196.0,21.1,161848.0,62.9,60.5,34.5,22.6,5859.0,5492.0,3382.0,1775.0,4.5,3.7,1.2,26990.0,7426.0,4940.0,141.1,2995.0,,,
2018-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,1765000.0,1831500.0,1.2
2018-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,1769000.0,1798750.0,1.3
2018-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,1751000.0,1779750.0,1.2
2018-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,1737000.0,1755500.0,1.2
2018-06-01,1.4,1.9,4.2,4.8,2269.0,1865.0,881.0,6447.0,20.8,162210.0,63.0,60.5,34.5,22.66,5760.0,5566.0,3382.0,1822.0,4.6,3.7,1.2,26979.0,7583.0,4835.0,141.6,2996.3,,,
2018-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,1690000.0,1736750.0,1.2
2018-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,1693000.0,1717750.0,1.2
2018-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,1671000.0,1697750.0,1.2
2018-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,1671000.0,1681250.0,1.2
2018-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,1672000.0,1676750.0,1.2
2018-07-01,1.5,1.8,4.1,4.7,1968.0,1804.0,1006.0,6195.0,23.1,162341.0,63.0,60.6,34.5,22.7,5649.0,5577.0,3426.0,1806.0,4.6,3.7,1.2,27032.0,7909.0,4607.0,142.0,2995.9,,,
2018-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,1676000.0,1672500.0,1.2
2018-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,1659000.0,1669500.0,1.2
2018-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,1624000.0,1657750.0,1.1
2018-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,1657000.0,1654000.0,1.2
2018-08-01,1.4,1.7,4.1,4.7,2241.0,1730.0,995.0,6156.0,22.4,161660.0,62.6,60.3,34.5,22.78,5815.0,5543.0,3423.0,1803.0,4.6,3.7,1.2,26821.0,7814.0,4400.0,142.9,2999.2,,,
2018-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,1624000.0,1641000.0,1.1
2018-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,1625000.0,1632500.0,1.1
2018-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,1605000.0,1627750.0,1.1
2018-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,1602000.0,1614000.0,1.1
2018-09-01,1.4,1.7,4.0,4.7,2074.0,1731.0,936.0,6073.0,24.2,162087.0,62.8,60.4,34.4,22.86,5625.0,5494.0,3391.0,1764.0,4.7,3.7,1.2,26983.0,7684.0,4625.0,143.1,3000.2,1575000.0,1601750.0,1.1
2018-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,1538000.0,1580000.0,1.1
2018-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,1544000.0,1564750.0,1.1
2018-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,1545000.0,1550500.0,1.1
2018-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,1553000.0,1545000.0,1.1
2018-10-01,1.4,1.8,4.1,4.7,2055.0,1840.0,920.0,6211.0,23.1,162602.0,62.9,60.5,34.5,22.89,5907.0,5602.0,3458.0,1813.0,4.7,3.7,1.2,27130.0,7915.0,4553.0,144.0,3001.0,,,
2018-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,1565000.0,1551750.0,1.1
2018-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,1588000.0,1562750.0,1.1
2018-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,1603000.0,1577250.0,1.1
2018-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,1615000.0,1592750.0,1.1
2018-11-01,1.3,1.8,4.0,4.7,2168.0,1807.0,904.0,6115.0,22.1,162836.0,62.9,60.6,34.4,23.0,5826.0,5793.0,3511.0,1938.0,4.8,3.9,1.3,27038.0,7815.0,4665.0,144.0,2993.8,,,
2018-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,1642000.0,1612000.0,1.2
2018-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,1665000.0,1631250.0,1.2
2018-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,1749000.0,1667750.0,1.2
2018-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,1684000.0,1685000.0,1.2
2018-12-01,1.4,1.8,4.1,4.8,2149.0,2033.0,934.0,6389.0,21.9,163206.0,63.0,60.6,34.5,23.11,5768.0,5554.0,3407.0,1839.0,4.8,3.7,1.2,27032.0,7940.0,4627.0,145.3,2979.3,1694000.0,1698000.0,1.2
2018-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,1745000.0,1718000.0,1.2
2018-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,1756000.0,1719750.0,1.2
2018-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,1770000.0,1741250.0,1.2
2018-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,1783000.0,1763500.0,1.3
2019-01-01,1.3,1.9,4.2,4.9,2336.0,1980.0,881.0,6475.0,20.5,162963.0,63.1,60.6,34.5,23.13,5786.0,5549.0,3517.0,1705.0,4.8,3.7,1.1,26637.0,7867.0,5190.0,145.7,2953.4,,,
2019-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,1766000.0,1768750.0,1.2
2019-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,1780000.0,1774750.0,1.2
2019-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,1813000.0,1785500.0,1.3
2019-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,1759000.0,1779500.0,1.2
2019-02-01,1.3,1.7,4.0,4.6,2252.0,1772.0,894.0,6136.0,21.8,162999.0,63.1,60.7,34.4,23.19,5704.0,5653.0,3547.0,1763.0,4.5,3.8,1.2,26837.0,7670.0,4345.0,145.8,2940.5,,,
2019-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,1806000.0,1789500.0,1.3
2019-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,1778000.0,1789000.0,1.2
2019-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,1826000.0,1792250.0,1.3
2019-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,1796000.0,1801500.0,1.3
2019-03-01,1.3,1.7,4.1,4.7,2174.0,1862.0,906.0,6202.0,22.2,162904.0,63.0,60.6,34.5,23.29,5689.0,5543.0,3529.0,1690.0,4.6,3.7,1.1,27058.0,7899.0,4507.0,146.9,2935.6,,,
2019-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,1807000.0,1801750.0,1.3
2019-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,1792000.0,1805250.0,1.3
2019-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,1800000.0,1798750.0,1.3
2019-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,1760000.0,1789750.0,1.2
2019-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,1742000.0,1773500.0,1.2
2019-04-01,1.2,1.7,3.9,4.5,1966.0,1875.0,783.0,5961.0,22.5,162586.0,62.8,60.5,34.4,23.33,6016.0,5777.0,3501.0,1963.0,4.6,3.8,1.3,26972.0,7794.0,4687.0,146.8,2953.8,,,
2019-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,1680000.0,1745500.0,1.2
2019-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,1664000.0,1711500.0,1.2
2019-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,1659000.0,1686250.0,1.2
2019-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,1663000.0,1666500.0,1.2
2019-05-01,1.3,1.6,3.9,4.5,2114.0,1550.0,784.0,5930.0,24.0,162751.0,62.9,60.6,34.4,23.4,5686.0,5556.0,3472.0,1775.0,4.6,3.7,1.2,27154.0,7900.0,4362.0,147.4,2960.3,,,
2019-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,1627000.0,1653250.0,1.1
2019-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,1635000.0,1646000.0,1.1
2019-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,1621000.0,1636500.0,1.1
2019-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,1629000.0,1628000.0,1.1
2019-06-01,1.3,1.6,3.9,4.5,1889.0,1805.0,835.0,5935.0,21.6,163168.0,63.0,60.7,34.4,23.48,5801.0,5574.0,3474.0,1780.0,4.6,3.7,1.2,26827.0,8132.0,4397.0,148.1,2964.6,1631000.0,1629000.0,1.1
2019-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,1608000.0,1622250.0,1.1
2019-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,1634000.0,1625500.0,1.1
2019-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,1625000.0,1624500.0,1.1
2019-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,1657000.0,1631000.0,1.2
2019-07-01,1.3,1.7,3.9,4.5,2110.0,1831.0,898.0,6061.0,19.6,163590.0,63.1,60.8,34.4,23.53,5871.0,5839.0,3654.0,1833.0,4.5,3.9,1.2,26921.0,8390.0,3952.0,148.6,2961.6,,,
2019-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,1633000.0,1637250.0,1.1
2019-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,1634000.0,1637250.0,1.1
2019-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,1623000.0,1636750.0,1.1
2019-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,1634000.0,1631000.0,1.1
2019-08-01,1.3,1.7,3.9,4.5,2268.0,1710.0,847.0,5945.0,21.9,163774.0,63.1,60.8,34.4,23.61,5900.0,5657.0,3540.0,1808.0,4.5,3.7,1.2,26890.0,8340.0,4393.0,149.3,2974.0,,,
2019-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,1656000.0,1636750.0,1.1
2019-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,1618000.0,1632750.0,1.1
2019-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,1629000.0,1634250.0,1.1
2019-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,1604000.0,1626750.0,1.1
2019-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,1591000.0,1610500.0,1.1
2019-09-01,1.3,1.6,3.7,4.2,1849.0,1743.0,846.0,5753.0,22.5,164092.0,63.2,61.0,34.4,23.68,5963.0,5755.0,3447.0,1970.0,4.5,3.8,1.3,27004.0,8356.0,4320.0,149.6,2981.9,,,
2019-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,1596000.0,1605000.0,1.1
2019-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,1567000.0,1589500.0,1.1
2019-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,1561000.0,1578750.0,1.1
2019-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,1600000.0,1581000.0,1.1
2019-10-01,1.3,1.7,3.8,4.3,1922.0,1760.0,915.0,5871.0,22.4,164416.0,63.3,61.0,34.4,23.75,5781.0,5631.0,3452.0,1819.0,4.6,3.7,1.2,26905.0,8165.0,4358.0,150.2,2963.4,,,
2019-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,1602000.0,1582500.0,1.1
2019-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,1611000.0,1593500.0,1.1
2019-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,1628000.0,1610250.0,1.1
2019-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,1633000.0,1618500.0,1.1
2019-11-01,1.3,1.7,3.7,4.3,2067.0,1721.0,887.0,5868.0,20.3,164496.0,63.3,61.0,34.3,23.83,5847.0,5675.0,3541.0,1782.0,4.3,3.7,1.2,27062.0,8154.0,4233.0,150.5,2951.1,,,
2019-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,1646000.0,1629500.0,1.1
2019-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,1668000.0,1643750.0,1.2
2019-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,1702000.0,1662250.0,1.2
2019-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,1702000.0,1679500.0,1.2
2019-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,1708000.0,1695000.0,1.2
2019-12-01,1.2,1.7,3.7,4.3,2090.0,1784.0,829.0,5853.0,20.7,164699.0,63.3,61.1,34.3,23.85,5951.0,5771.0,3487.0,1931.0,4.2,3.8,1.3,27014.0,7947.0,4134.0,150.8,2936.6,,,
2019-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,1728000.0,1710000.0,1.2
2019-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,1753000.0,1722750.0,1.2
2019-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,1754000.0,1735750.0,1.2
2019-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,1843000.0,1769500.0,1.3
2020-01-01,1.3,1.6,3.8,4.4,2050.0,1752.0,887.0,5869.0,21.9,164377.0,63.3,61.1,34.3,23.91,5981.0,5741.0,3563.0,1808.0,4.5,3.8,1.2,27451.0,8220.0,4275.0,151.3,2917.3,,,
2020-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,1827000.0,1784000.0,1.3
2020-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,1804000.0,1796000.0,1.2
2020-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,1774000.0,1797000.0,1.2
2020-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,1796000.0,1800250.0,1.2
2020-02-01,1.2,1.6,3.7,4.4,2088.0,1780.0,789.0,5753.0,20.6,164467.0,63.3,61.1,34.3,24.03,5990.0,5764.0,3497.0,1954.0,4.4,3.8,1.3,27731.0,8035.0,4378.0,152.1,2888.1,1755000.0,1782250.0,1.2
2020-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,1782000.0,1776750.0,1.2
2020-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,1760000.0,1773250.0,1.2
2020-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,1783000.0,1770000.0,1.2
2020-02-29,,,,,,,,,,,,,,,,,,,,,,,,,,,1771000.0,1774000.0,1.2
2020-03-01,1.2,2.6,4.8,5.3,3422.0,1845.0,784.0,7206.0,17.0,162559.0,62.6,59.8,34.1,24.12,5171.0,16275.0,2933.0,12985.0,3.8,10.8,8.6,26566.0,7221.0,5763.0,150.6,2867.9,,,
2020-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,1753000.0,1766750.0,1.2
2020-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,1844000.0,1787750.0,1.3
2020-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,3238000.0,2151500.0,2.2
2020-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,8004000.0,3709750.0,5.5
2020-04-01,1.1,13.2,15.1,16.0,14263.0,7066.0,782.0,23084.0,7.2,156269.0,60.1,51.2,34.2,25.14,4029.0,11531.0,1991.0,9170.0,3.4,8.8,7.0,19300.0,5380.0,10880.0,133.8,1950.4,,,
2020-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,12396000.0,6370500.0,8.5
2020-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,16193000.0,9957750.0,11.1
2020-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,17789000.0,13595500.0,12.2
2020-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,21750000.0,17032000.0,14.9
2020-05-01,1.4,11.5,13.6,14.5,3867.0,14806.0,1061.0,20929.0,10.5,158101.0,60.8,52.7,34.7,24.98,8133.0,4718.0,2259.0,2139.0,4.0,3.5,1.6,20906.0,5538.0,10627.0,138.2,2030.4,,,
2020-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,20939000.0,19167750.0,14.4
2020-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,23130000.0,20902000.0,15.9
2020-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,19153000.0,21243000.0,13.1
2020-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,19194000.0,20604000.0,13.2
2020-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,19216000.0,20173250.0,13.2
2020-06-01,2.0,8.9,11.4,12.4,2909.0,11522.0,1917.0,17652.0,14.4,159994.0,61.5,54.7,34.6,24.78,7477.0,5176.0,2594.0,2245.0,4.3,3.8,1.6,23081.0,6226.0,9109.0,141.8,2224.1,,,
2020-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,18743000.0,19076500.0,12.9
2020-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,17860000.0,18753250.0,12.3
2020-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,17501000.0,18330000.0,12.0
2020-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,16610000.0,17678500.0,11.4
2020-07-01,5.0,8.1,10.6,11.3,3140.0,5145.0,6468.0,16352.0,17.0,160132.0,61.5,55.2,34.6,24.69,6320.0,5191.0,3020.0,1827.0,4.5,3.7,1.3,23884.0,6629.0,8418.0,143.7,2361.0,,,
2020-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,17273000.0,17311000.0,11.8
2020-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,16251000.0,16908750.0,11.1
2020-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,16799000.0,16733250.0,11.5
2020-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,15929000.0,16563000.0,10.9
2020-08-01,5.1,6.4,8.7,9.6,2316.0,3105.0,6506.0,13461.0,19.9,160706.0,61.7,56.5,34.7,24.8,6004.0,4813.0,2931.0,1560.0,4.4,3.4,1.1,24711.0,6781.0,7553.0,145.9,2478.1,15255000.0,16058500.0,10.4
2020-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,14184000.0,15541750.0,9.7
2020-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,13910000.0,14819500.0,9.5
2020-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,13217000.0,14141500.0,9.0
2020-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,13501000.0,13703000.0,9.2
2020-09-01,4.6,5.7,8.2,8.9,2557.0,2735.0,4918.0,12554.0,21.5,160174.0,61.4,56.6,34.8,24.82,5966.0,5123.0,3185.0,1567.0,4.4,3.6,1.1,25011.0,6489.0,6283.0,147.7,2498.7,,,
2020-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,12765000.0,13348250.0,8.7
2020-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,12684000.0,13041750.0,8.7
2020-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,11367000.0,12579250.0,7.8
2020-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,10481000.0,11824250.0,7.2
2020-10-01,3.9,4.8,7.2,8.0,2480.0,2342.0,2625.0,11072.0,22.0,161003.0,61.7,57.5,34.8,24.84,6091.0,5356.0,3311.0,1697.0,4.6,3.8,1.2,26102.0,6721.0,6657.0,148.9,2595.2,,,
2020-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,9270000.0,10950500.0,6.3
2020-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,8425000.0,9885750.0,5.7
2020-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,7777000.0,8988250.0,5.3
2020-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,7180000.0,8163000.0,4.9
2020-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,6705000.0,7521750.0,4.6
2020-11-01,3.6,4.7,7.0,7.8,2491.0,2440.0,1886.0,10694.0,23.3,160629.0,61.5,57.4,34.8,24.94,5894.0,5631.0,3209.0,2097.0,4.6,3.9,1.5,25455.0,6584.0,6635.0,149.9,2675.6,,,
2020-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,6341000.0,7000750.0,4.3
2020-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,6088000.0,6578500.0,4.2
2020-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,5580000.0,6178500.0,3.8
2020-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,5784000.0,5948250.0,3.9
2020-12-01,3.4,4.5,7.1,7.9,2913.0,2344.0,1574.0,10770.0,23.2,160745.0,61.5,57.4,34.8,25.16,5577.0,5601.0,3369.0,1906.0,4.5,3.9,1.3,24910.0,6406.0,6142.0,151.0,2749.8,,,
