date,Payrolls - New York-Newark-Jersey City (000s),Payrolls - Los Angeles-Long Beach-Anaheim (000s),Payrolls - Chicago-Naperville-Elgin (000s),Payrolls - Dallas-Fort Worth-Arlington (000s),Payrolls - Houston-Pasadena-The Woodlands (000s),Payrolls - Washington-Arlington-Alexandria (000s),Payrolls - Philadelphia-Camden-Wilmington (000s),Payrolls - Atlanta-Sandy Springs-Roswell (000s),Payrolls - Miami-Fort Lauderdale-West Palm Beach (000s),Payrolls - Boston-Cambridge-Newton (000s),Payrolls - Phoenix-Mesa-Chandler (000s),Payrolls - Seattle-Tacoma-Bellevue (000s),Payrolls - Detroit-Warren-Dearborn (000s),Payrolls - Minneapolis-St. Paul-Bloomington (000s),Payrolls - Riverside-San Bernardino-Ontario (000s),Payrolls - Denver-Aurora-Centennial (000s),Payrolls - San Diego-Chula Vista-Carlsbad (000s),Payrolls - Tampa-St. Petersburg-Clearwater (000s),Payrolls - Orlando-Kissimmee-Sanford (000s),Payrolls - Baltimore-Columbia-Towson (000s),Payrolls - Austin-Round Rock-San Marcos (000s),Payrolls - Charlotte-Concord-Gastonia (000s),Payrolls - Portland-Vancouver-Hillsboro (000s),Payrolls - Nashville-Davidson-Murfreesboro-Franklin (000s),Payrolls - Pittsburgh (000s),Payrolls - San Antonio-New Braunfels (000s),"Payrolls - Columbus, OH (000s)",Payrolls - Las Vegas-Henderson-North Las Vegas (000s),Payrolls - Cincinnati (000s),Payrolls - Indianapolis-Carmel-Greenwood (000s),Payrolls - Kansas City (000s),Payrolls - Sacramento-Roseville-Folsom (000s),Payrolls - Cleveland (000s),Payrolls - Salt Lake City-Murray (000s),Payrolls - Raleigh-Cary (000s),Payrolls - San Francisco-Oakland-Fremont (000s),Payrolls - San Jose-Sunnyvale-Santa Clara (000s),Payrolls - Santa Rosa-Petaluma (000s),Payrolls - Vallejo (000s),Payrolls - Napa (000s)
2001-08-01,8451.6,5553.4,4470.9,2813.8,2329.8,2718.0,2750.8,2317.3,2203.9,2458.7,1597.3,1643.9,2122.7,1765.2,1044.6,1207.6,1223.3,1139.4,910.5,1263.6,682.9,931.9,968.8,728.2,1185.9,766.5,934.9,733.7,1010.0,898.0,966.5,829.7,1147.7,555.4,437.8,2101.9,1008.7,188.5,119.7,60.7
2001-09-01,8405.8,5544.2,4457.7,2803.1,2327.5,2710.1,2746.3,2314.2,2204.1,2446.4,1596.7,1638.5,2116.4,1761.4,1047.3,1201.5,1226.4,1135.7,908.0,1261.3,680.7,929.7,969.3,727.3,1183.0,761.3,933.1,735.5,1009.0,896.3,966.1,829.3,1139.0,555.4,436.8,2089.2,995.1,187.5,120.5,61.0
2001-10-01,8339.0,5535.1,4435.5,2778.8,2322.7,2710.9,2741.9,2302.6,2197.5,2436.8,1591.6,1626.9,2110.5,1756.5,1047.1,1193.7,1228.1,1134.8,897.2,1259.4,677.4,929.2,961.7,723.9,1180.1,758.1,933.3,717.7,1009.7,893.2,964.7,831.2,1136.5,553.4,437.3,2074.6,981.6,187.5,118.0,61.1
2001-11-01,8340.3,5513.8,4421.2,2764.4,2322.4,2708.8,2741.3,2294.1,2193.8,2426.8,1584.2,1617.5,2103.1,1752.7,1048.6,1187.6,1228.7,1133.5,891.1,1259.9,674.2,927.4,957.8,722.8,1180.0,757.2,932.2,716.9,1007.4,891.2,961.0,833.1,1133.7,551.1,435.4,2058.8,971.8,186.7,118.0,60.8
2001-12-01,8325.6,5512.4,4416.8,2754.7,2313.3,2713.9,2740.9,2287.2,2189.0,2420.3,1581.5,1611.2,2104.0,1747.8,1048.2,1180.8,1228.0,1131.8,888.1,1260.2,672.5,925.0,955.1,720.9,1177.4,757.1,932.3,717.0,1004.4,890.9,958.2,835.7,1129.4,550.4,434.8,2055.4,963.9,186.9,117.8,60.7
2002-01-01,8318.3,5509.6,4411.0,2759.4,2318.8,2717.3,2746.8,2278.7,2193.5,2423.4,1585.1,1609.2,2091.2,1744.0,1051.5,1174.8,1229.1,1128.0,888.2,1260.1,672.1,925.4,957.4,720.5,1178.2,757.9,934.9,718.5,1008.3,889.5,964.1,834.9,1125.2,555.4,429.7,2049.1,951.6,186.7,119.2,60.3
2002-02-01,8330.2,5502.7,4402.6,2754.4,2318.8,2720.0,2747.4,2274.0,2190.3,2414.7,1583.7,1603.6,2089.4,1742.1,1057.5,1174.2,1233.0,1128.8,890.9,1261.3,671.6,927.6,956.9,720.8,1178.4,759.1,934.4,720.2,1008.6,889.4,961.9,835.7,1123.6,559.0,429.9,2044.2,947.3,186.5,120.0,60.7
2002-03-01,8325.0,5513.4,4390.6,2754.0,2318.6,2719.1,2745.7,2275.2,2194.3,2412.6,1587.8,1599.1,2088.9,1739.5,1056.9,1171.8,1234.4,1126.6,892.5,1261.7,670.5,928.1,956.1,721.1,1177.5,760.1,934.5,723.9,1007.2,888.8,962.7,839.7,1121.1,549.6,429.1,2044.8,944.5,187.1,120.5,61.0
2002-04-01,8320.1,5516.5,4398.3,2749.0,2318.9,2717.5,2737.9,2282.0,2194.6,2409.1,1598.0,1596.9,2089.1,1735.2,1068.1,1177.6,1237.7,1127.6,891.2,1258.2,671.3,927.1,955.7,720.9,1174.8,762.1,931.5,728.4,1006.2,889.0,963.8,838.0,1116.9,547.8,430.5,2040.9,939.7,185.6,120.9,61.2
2002-05-01,8321.2,5518.8,4389.8,2748.8,2322.3,2719.8,2738.9,2280.5,2198.4,2406.0,1595.6,1597.2,2087.5,1736.2,1073.3,1178.2,1239.9,1127.7,893.9,1258.9,671.7,926.2,955.4,721.9,1176.8,764.0,931.8,730.2,1007.4,890.0,963.5,840.8,1115.4,546.0,431.2,2040.0,932.9,185.9,121.3,61.0
2002-06-01,8306.8,5521.6,4388.6,2742.8,2319.8,2720.4,2741.9,2282.9,2199.0,2400.6,1600.6,1596.1,2086.6,1735.5,1077.1,1175.7,1242.6,1125.3,895.5,1258.2,666.7,929.1,955.9,722.5,1175.7,762.3,932.1,730.5,1006.0,891.2,960.9,840.2,1113.1,545.0,430.7,2036.0,926.3,185.4,121.2,61.1
2002-07-01,8293.0,5507.8,4392.3,2738.8,2318.3,2717.4,2735.4,2265.7,2198.6,2396.8,1598.1,1602.3,2096.2,1741.5,1072.8,1171.9,1233.7,1126.6,898.7,1257.0,668.2,930.9,947.6,727.8,1174.5,761.4,930.5,732.8,1008.9,890.8,946.8,841.5,1112.4,544.5,432.1,2031.4,921.8,185.0,121.9,60.8
2002-08-01,8296.8,5512.3,4390.0,2736.6,2319.3,2723.1,2734.9,2267.7,2197.2,2392.4,1599.7,1602.7,2092.3,1737.0,1081.5,1172.9,1235.0,1127.6,901.6,1256.3,668.4,930.8,948.6,727.2,1175.2,764.0,929.5,734.5,1009.2,890.4,948.8,842.4,1112.7,543.1,432.4,2030.7,915.1,184.7,122.0,60.9
2002-09-01,8297.6,5521.0,4380.5,2735.9,2318.2,2727.1,2736.5,2267.1,2203.9,2389.5,1598.8,1599.8,2087.2,1741.1,1084.0,1169.1,1234.7,1127.6,903.1,1255.9,668.4,929.8,951.4,727.7,1174.9,765.2,932.0,735.5,1010.6,891.4,950.0,844.8,1112.6,543.0,434.5,2028.9,909.8,185.2,122.9,60.5
2002-10-01,8301.3,5524.0,4384.2,2725.4,2317.2,2727.9,2739.0,2262.4,2208.9,2384.1,1599.8,1598.8,2086.8,1738.9,1083.5,1168.3,1239.9,1128.0,906.3,1254.5,667.5,927.4,951.7,729.0,1173.5,764.8,929.7,738.0,1010.8,891.8,948.6,847.5,1112.7,543.4,434.7,2030.2,906.1,184.4,123.0,60.4
2002-11-01,8309.3,5528.2,4383.2,2723.2,2315.5,2730.9,2737.5,2262.8,2210.7,2381.9,1613.9,1600.6,2084.5,1740.7,1089.5,1168.5,1243.3,1132.1,909.6,1254.3,668.4,926.6,949.6,728.6,1171.2,765.1,928.3,740.1,1012.5,893.3,952.2,847.4,1111.0,543.4,434.9,2028.4,900.7,184.0,123.8,59.9
2002-12-01,8300.3,5521.9,4376.0,2718.5,2312.0,2729.4,2736.4,2261.6,2210.4,2375.7,1607.2,1593.6,2082.1,1735.4,1093.2,1166.7,1245.2,1131.2,913.5,1253.2,667.3,926.2,946.9,729.4,1165.2,763.9,927.2,742.7,1011.1,893.3,951.8,847.6,1107.6,541.5,434.9,2022.6,892.9,183.3,123.4,59.9
2003-01-01,8302.3,5508.2,4376.2,2714.5,2312.8,2756.3,2732.3,2249.1,2208.1,2369.5,1608.5,1599.5,2094.4,1742.0,1093.6,1171.2,1243.8,1127.2,911.7,1258.8,666.0,926.0,948.6,730.9,1171.7,760.7,931.3,748.2,1019.1,896.3,953.6,850.5,1112.1,541.3,432.3,2013.0,890.2,183.2,124.5,60.2
2003-02-01,8287.8,5508.7,4367.8,2712.8,2312.1,2746.8,2726.0,2252.5,2210.1,2356.0,1610.7,1598.3,2082.7,1742.5,1095.2,1167.0,1243.5,1125.5,910.4,1251.4,664.0,924.8,945.0,729.6,1166.9,759.9,928.6,749.9,1015.9,894.2,952.8,851.7,1109.4,539.9,433.1,2012.3,886.5,182.7,124.8,60.4
2003-03-01,8272.3,5506.6,4359.2,2704.2,2309.1,2748.3,2726.5,2251.1,2209.0,2355.0,1611.1,1593.8,2080.7,1739.7,1098.6,1159.2,1243.4,1126.3,910.0,1250.6,660.6,925.5,943.0,729.0,1164.7,760.3,927.2,750.8,1016.3,891.5,950.4,852.0,1106.6,538.7,432.7,2005.4,881.4,182.2,124.9,60.5
2003-04-01,8271.2,5505.6,4355.1,2702.6,2307.9,2766.5,2727.7,2242.5,2206.1,2351.3,1613.8,1592.6,2068.9,1741.4,1099.9,1158.4,1245.5,1124.9,911.1,1258.4,663.3,926.0,940.8,731.4,1166.5,759.0,928.0,750.0,1019.0,894.0,949.5,855.9,1109.2,538.8,434.1,2000.5,887.0,182.7,124.9,60.5
2003-05-01,8265.2,5506.2,4352.5,2698.2,2305.1,2769.6,2728.9,2242.1,2201.9,2348.1,1616.8,1594.2,2068.9,1741.2,1103.1,1157.3,1245.6,1123.8,911.5,1259.1,663.3,928.1,939.9,731.9,1164.4,758.5,927.3,752.0,1017.5,894.4,950.1,857.4,1110.9,539.4,434.8,1993.9,882.2,182.1,124.9,60.2
2003-06-01,8255.9,5504.7,4350.1,2692.3,2303.4,2773.7,2727.6,2240.5,2199.9,2343.2,1617.6,1591.1,2069.0,1738.4,1108.1,1155.4,1247.1,1125.6,913.4,1253.3,663.3,926.4,938.3,731.8,1164.1,758.3,927.5,753.7,1015.6,894.3,951.8,859.3,1106.6,537.9,435.2,1991.1,879.1,182.0,125.6,60.3
2003-07-01,8268.2,5513.4,4360.3,2694.8,2295.9,2783.7,2731.6,2243.4,2197.8,2341.4,1619.0,1590.1,2055.0,1740.0,1111.8,1154.6,1248.8,1127.7,915.7,1251.5,664.5,915.4,939.4,729.9,1162.0,757.9,928.1,759.5,1013.4,895.8,951.8,859.4,1105.8,539.1,434.0,1984.3,875.1,181.6,125.1,60.5
2003-08-01,8265.4,5514.8,4352.0,2692.4,2299.2,2784.1,2727.6,2247.9,2190.4,2339.0,1623.6,1591.5,2059.0,1742.3,1114.5,1155.6,1251.6,1127.9,919.7,1264.1,663.7,917.0,943.1,731.1,1163.4,758.9,928.1,764.8,1016.8,896.4,953.1,860.4,1104.6,539.6,434.3,1982.3,872.4,180.9,125.2,60.7
2003-09-01,8280.6,5503.3,4343.8,2698.9,2302.4,2790.7,2728.0,2251.7,2199.7,2340.9,1625.4,1592.5,2055.7,1741.8,1119.9,1153.9,1252.0,1130.4,919.7,1261.7,663.6,921.1,943.6,731.0,1165.0,757.7,927.3,768.6,1015.2,895.9,954.0,861.7,1104.3,539.2,433.8,1981.2,873.5,182.0,124.7,60.7
2003-10-01,8293.8,5515.8,4331.3,2700.8,2300.1,2788.4,2726.6,2249.5,2208.2,2336.3,1633.1,1595.2,2055.4,1741.2,1129.2,1156.4,1254.5,1133.9,925.9,1262.7,664.2,923.4,944.5,732.0,1167.6,762.7,927.0,773.8,1016.2,898.7,954.9,860.1,1104.1,540.3,436.4,1976.6,872.1,182.7,125.9,60.7
2003-11-01,8295.8,5516.2,4326.6,2704.7,2298.5,2791.6,2730.3,2255.4,2203.3,2339.9,1639.6,1594.1,2051.6,1741.2,1130.4,1154.8,1253.3,1132.5,926.6,1262.9,664.9,925.3,945.0,734.5,1167.6,763.9,927.6,776.3,1015.6,901.6,956.0,865.1,1103.3,540.7,437.0,1977.0,871.8,183.6,125.0,61.1
2003-12-01,8289.3,5519.0,4330.3,2701.1,2300.2,2793.6,2729.2,2258.0,2206.6,2330.4,1643.7,1596.6,2050.1,1741.8,1135.0,1155.0,1255.8,1132.6,928.9,1264.3,666.3,926.1,946.2,736.4,1167.0,763.3,928.1,780.9,1015.8,899.2,954.7,864.8,1102.5,541.1,437.9,1976.5,870.1,184.3,125.2,61.1
2004-01-01,8277.6,5532.2,4329.1,2710.8,2308.8,2804.8,2727.4,2256.2,2223.5,2333.0,1648.8,1595.4,2052.2,1742.7,1144.4,1157.8,1258.7,1146.3,937.4,1265.6,668.4,924.1,941.4,739.7,1164.1,763.9,924.6,788.6,1017.9,898.0,953.7,864.6,1101.9,541.0,440.2,1977.3,867.6,183.8,125.7,61.2
2004-02-01,8290.6,5538.6,4328.4,2714.5,2310.5,2811.9,2731.4,2262.0,2227.9,2334.4,1652.6,1599.6,2041.7,1743.3,1148.1,1157.4,1259.8,1149.2,939.8,1264.9,670.8,924.4,947.4,743.0,1163.6,764.3,926.1,788.5,1018.2,895.8,950.8,866.4,1101.7,541.4,441.2,1978.8,869.4,183.8,125.4,60.8
2004-03-01,8307.2,5543.3,4334.4,2719.8,2311.1,2823.4,2735.6,2266.5,2231.9,2339.5,1658.7,1603.5,2043.3,1743.4,1152.8,1160.2,1262.4,1151.7,941.4,1267.6,672.7,925.4,951.7,743.7,1165.3,765.6,929.4,792.0,1021.3,899.5,955.4,867.0,1103.2,542.6,443.1,1980.8,869.8,183.9,125.3,60.8
2004-04-01,8307.1,5550.0,4332.3,2724.0,2313.6,2827.2,2733.3,2269.2,2245.8,2337.9,1665.4,1607.6,2050.5,1753.0,1163.1,1168.4,1265.2,1161.4,950.6,1267.6,673.7,926.1,957.4,745.0,1164.3,766.2,930.1,798.5,1023.0,902.6,959.9,870.3,1103.1,544.6,441.1,1982.1,871.2,184.1,126.1,60.6
2004-05-01,8317.6,5563.8,4346.6,2728.7,2312.8,2834.1,2738.1,2270.9,2249.4,2339.5,1671.2,1606.5,2047.2,1756.1,1167.7,1166.8,1265.6,1164.8,953.1,1268.0,675.6,929.3,959.8,745.4,1166.1,766.8,932.2,803.6,1023.4,906.1,960.6,871.0,1103.7,544.9,444.2,1984.5,873.3,184.0,126.2,61.0
2004-06-01,8325.6,5556.7,4350.2,2723.8,2315.4,2837.5,2743.2,2269.1,2256.9,2341.1,1678.9,1609.8,2041.4,1761.0,1171.0,1167.6,1268.9,1168.8,957.9,1271.0,677.5,932.4,963.5,747.0,1167.6,768.4,935.0,809.1,1026.5,907.6,963.8,872.5,1103.6,546.3,445.0,1985.1,873.6,184.6,126.0,61.2
2004-07-01,8348.4,5575.7,4353.3,2737.8,2319.0,2844.3,2743.8,2281.8,2263.0,2339.4,1686.9,1610.0,2028.6,1755.2,1177.7,1169.0,1271.4,1169.7,963.6,1271.1,680.2,931.5,967.7,749.9,1167.0,770.5,936.0,816.5,1030.1,911.8,965.8,873.4,1104.9,547.6,449.0,1985.2,872.8,185.0,126.3,60.6
2004-08-01,8349.8,5570.0,4352.9,2744.8,2322.9,2851.4,2749.1,2289.2,2258.3,2340.7,1694.3,1609.8,2046.4,1755.6,1182.0,1168.7,1273.4,1173.7,964.3,1273.7,682.3,936.0,969.1,752.1,1163.5,772.6,937.1,820.2,1030.2,911.7,965.2,873.5,1104.2,548.4,449.4,1983.9,872.7,185.7,126.1,61.5
2004-09-01,8351.4,5559.4,4355.8,2746.3,2321.4,2858.0,2753.1,2282.9,2256.1,2340.2,1699.7,1614.0,2052.9,1758.2,1187.7,1170.6,1273.1,1172.2,964.0,1273.1,681.7,938.2,970.3,751.3,1164.0,770.8,936.3,824.7,1029.2,911.4,964.2,876.8,1103.6,548.8,450.8,1980.5,872.7,185.3,126.5,62.0
2004-10-01,8357.4,5585.3,4369.9,2760.2,2332.4,2874.0,2761.0,2299.5,2289.9,2345.2,1716.4,1621.1,2053.8,1766.6,1198.5,1172.8,1279.0,1183.9,975.2,1277.3,686.5,941.0,973.4,758.0,1166.1,772.0,940.3,835.1,1030.1,913.7,969.2,879.2,1105.3,551.6,451.7,1989.3,876.1,184.0,126.8,61.4
2004-11-01,8356.6,5594.7,4371.9,2759.7,2335.1,2878.1,2759.9,2301.0,2297.5,2342.0,1723.3,1624.6,2054.1,1763.0,1203.7,1174.3,1279.3,1187.6,980.5,1278.8,688.3,943.2,974.1,758.6,1165.9,772.2,940.5,836.3,1030.5,914.3,968.7,879.9,1106.9,553.4,452.0,1988.9,877.2,184.6,127.7,61.5
2004-12-01,8363.6,5586.7,4375.5,2765.2,2342.7,2879.5,2761.8,2305.5,2300.8,2344.1,1731.7,1626.3,2050.4,1768.0,1208.5,1176.4,1281.8,1189.9,985.0,1280.2,690.4,944.9,976.7,761.0,1166.2,772.0,939.5,840.2,1029.8,916.3,969.3,881.5,1105.3,555.2,454.3,1994.7,876.3,184.7,127.3,61.6
2005-01-01,8353.4,5598.0,4371.5,2765.3,2355.3,2879.9,2758.9,2318.3,2302.5,2343.3,1734.7,1630.5,2046.6,1763.1,1209.0,1177.6,1283.1,1194.5,990.9,1281.4,693.1,946.3,977.8,759.1,1166.2,779.2,934.5,842.5,1024.5,915.1,966.1,886.1,1099.4,557.2,454.9,1995.2,877.6,184.8,126.9,61.6
2005-02-01,8359.7,5595.7,4374.0,2770.6,2353.7,2886.6,2762.4,2320.2,2309.2,2347.8,1742.9,1631.3,2051.1,1766.3,1217.5,1181.1,1284.7,1198.2,993.4,1284.8,694.8,946.4,981.4,760.1,1165.1,780.9,936.3,847.5,1028.3,918.2,969.8,887.1,1103.0,559.2,456.5,1994.9,876.2,184.9,127.1,61.9
2005-03-01,8348.0,5599.7,4372.1,2775.8,2361.8,2883.2,2756.7,2316.4,2306.8,2346.0,1749.7,1637.7,2042.4,1768.2,1222.9,1182.6,1286.2,1194.5,996.6,1280.1,696.5,946.8,983.7,761.6,1162.0,781.7,937.2,852.3,1029.9,917.9,973.4,888.8,1101.8,559.4,457.8,1995.5,875.9,185.1,127.9,62.0
2005-04-01,8405.0,5616.5,4386.6,2787.8,2371.4,2898.3,2769.9,2339.0,2331.2,2351.0,1775.7,1644.7,2052.1,1775.2,1232.4,1185.8,1292.0,1201.2,1003.2,1288.2,699.3,950.6,986.0,766.4,1166.1,785.0,939.5,862.1,1033.4,919.6,973.9,890.2,1103.4,564.2,459.9,1999.1,877.6,185.6,128.8,62.0
2005-05-01,8388.6,5621.4,4387.3,2793.7,2374.2,2899.2,2773.4,2345.7,2335.8,2352.6,1779.9,1647.8,2050.2,1780.2,1231.2,1186.4,1292.9,1205.7,1009.2,1289.2,701.5,951.5,987.5,767.1,1165.0,787.0,939.7,865.0,1034.0,919.1,974.3,891.9,1102.1,564.7,461.7,1997.8,878.0,185.6,128.5,62.3
