date,Multiple Jobholders (000s),Multiple Jobholders as % of Employed,Part-Time for Economic Reasons (000s),CES0500000007,Temp Help Services Employment (000s),Initial Claims - 4 Week Average,Layoffs and Discharges Rate
1976-10-01,15005.0,,3781.0,,,,
1976-10-02,,,,,,404250.0,
1976-10-09,,,,,,411250.0,
1976-10-16,,,,,,411250.0,
1976-10-23,,,,,,407750.0,
1976-10-30,,,,,,409250.0,
1976-11-01,15042.0,,3768.0,,,,
1976-11-06,,,,,,404000.0,
1976-11-13,,,,,,399000.0,
1976-11-20,,,,,,398750.0,
1976-11-27,,,,,,389500.0,
1976-12-01,15063.0,,3728.0,,,,
1976-12-04,,,,,,392500.0,
1976-12-11,,,,,,395500.0,
1976-12-18,,,,,,384750.0,
1976-12-25,,,,,,373750.0,
1977-01-01,14927.0,,3580.0,,,368250.0,
1977-01-08,,,,,,373500.0,
1977-01-15,,,,,,374250.0,
1977-01-22,,,,,,396750.0,
1977-01-29,,,,,,407250.0,
1977-02-01,15142.0,,3883.0,,,,
1977-02-05,,,,,,444500.0,
1977-02-12,,,,,,471750.0,
1977-02-19,,,,,,465750.0,
1977-02-26,,,,,,450750.0,
1977-03-01,15288.0,,3596.0,,,,
1977-03-05,,,,,,399750.0,
1977-03-12,,,,,,369250.0,
1977-03-19,,,,,,361750.0,
1977-03-26,,,,,,360250.0,
1977-04-01,15383.0,,3407.0,,,,
1977-04-02,,,,,,357500.0,
1977-04-09,,,,,,362750.0,
1977-04-16,,,,,,360750.0,
1977-04-23,,,,,,365500.0,
1977-04-30,,,,,,371750.0,
1977-05-01,15323.0,,3555.0,,,,
1977-05-07,,,,,,373750.0,
1977-05-14,,,,,,378750.0,
1977-05-21,,,,,,378750.0,
1977-05-28,,,,,,380250.0,
1977-06-01,15164.0,,3648.0,,,,
1977-06-04,,,,,,375000.0,
1977-06-11,,,,,,369250.0,
1977-06-18,,,,,,365250.0,
1977-06-25,,,,,,361250.0,
1977-07-01,15272.0,,3726.0,,,,
1977-07-02,,,,,,358000.0,
1977-07-09,,,,,,358750.0,
1977-07-16,,,,,,360500.0,
1977-07-23,,,,,,360500.0,
1977-07-30,,,,,,364250.0,
1977-08-01,15434.0,,3568.0,,,,
1977-08-06,,,,,,368500.0,
1977-08-13,,,,,,366750.0,
1977-08-20,,,,,,367250.0,
1977-08-27,,,,,,367250.0,
1977-09-01,15460.0,,3610.0,,,,
1977-09-03,,,,,,366250.0,
1977-09-10,,,,,,366250.0,
1977-09-17,,,,,,365000.0,
1977-09-24,,,,,,368750.0,
1977-10-01,15610.0,,3577.0,,,362250.0,
1977-10-08,,,,,,363750.0,
1977-10-15,,,,,,362750.0,
1977-10-22,,,,,,361500.0,
1977-10-29,,,,,,361750.0,
1977-11-01,15835.0,,3577.0,,,,
1977-11-05,,,,,,362000.0,
1977-11-12,,,,,,356000.0,
1977-11-19,,,,,,352250.0,
1977-11-26,,,,,,353500.0,
1977-12-01,15845.0,,3501.0,,,,
1977-12-03,,,,,,353750.0,
1977-12-10,,,,,,361250.0,
1977-12-17,,,,,,361000.0,
1977-12-24,,,,,,358500.0,
1977-12-31,,,,,,357750.0,
1978-01-01,15700.0,,3333.0,,,,
1978-01-07,,,,,,353250.0,
1978-01-14,,,,,,349250.0,
1978-01-21,,,,,,351250.0,
1978-01-28,,,,,,351000.0,
1978-02-01,15727.0,,3495.0,,,,
1978-02-04,,,,,,354500.0,
1978-02-11,,,,,,362000.0,
1978-02-18,,,,,,381250.0,
1978-02-25,,,,,,383250.0,
1978-03-01,15711.0,,3524.0,,,,
1978-03-04,,,,,,382000.0,
1978-03-11,,,,,,378500.0,
1978-03-18,,,,,,358000.0,
1978-03-25,,,,,,349000.0,
1978-04-01,16018.0,,3588.0,,,343500.0,
1978-04-08,,,,,,340000.0,
1978-04-15,,,,,,330500.0,
1978-04-22,,,,,,326500.0,
1978-04-29,,,,,,324250.0,
1978-05-01,16181.0,,3533.0,,,,
1978-05-06,,,,,,321500.0,
1978-05-13,,,,,,324750.0,
1978-05-20,,,,,,328500.0,
1978-05-27,,,,,,327000.0,
1978-06-01,15659.0,,3669.0,,,,
1978-06-03,,,,,,321000.0,
1978-06-10,,,,,,323250.0,
1978-06-17,,,,,,321250.0,
1978-06-24,,,,,,324250.0,
1978-07-01,15597.0,,3563.0,,,333750.0,
1978-07-08,,,,,,340000.0,
1978-07-15,,,,,,346500.0,
1978-07-22,,,,,,351250.0,
1978-07-29,,,,,,350750.0,
1978-08-01,15454.0,,3603.0,,,,
1978-08-05,,,,,,353000.0,
1978-08-12,,,,,,353500.0,
1978-08-19,,,,,,352000.0,
1978-08-26,,,,,,348750.0,
1978-09-01,15973.0,,3566.0,,,,
1978-09-02,,,,,,335750.0,
1978-09-09,,,,,,331500.0,
1978-09-16,,,,,,326250.0,
1978-09-23,,,,,,323750.0,
1978-09-30,,,,,,325000.0,
1978-10-01,16060.0,,3510.0,,,,
1978-10-07,,,,,,326500.0,
1978-10-14,,,,,,325000.0,
1978-10-21,,,,,,328750.0,
1978-10-28,,,,,,328250.0,
1978-11-01,16018.0,,3428.0,,,,
1978-11-04,,,,,,321750.0,
1978-11-11,,,,,,318750.0,
1978-11-18,,,,,,319750.0,
1978-11-25,,,,,,330500.0,
1978-12-01,16061.0,,3309.0,,,,
1978-12-02,,,,,,345500.0,
1978-12-09,,,,,,355500.0,
1978-12-16,,,,,,356750.0,
1978-12-23,,,,,,355000.0,
1978-12-30,,,,,,350250.0,
1979-01-01,16086.0,,3451.0,,,,
1979-01-06,,,,,,354000.0,
1979-01-13,,,,,,365250.0,
1979-01-20,,,,,,361500.0,
1979-01-27,,,,,,357500.0,
1979-02-01,16146.0,,3486.0,,,,
1979-02-03,,,,,,354750.0,
1979-02-10,,,,,,346500.0,
1979-02-17,,,,,,354000.0,
1979-02-24,,,,,,358500.0,
1979-03-01,16109.0,,3494.0,,,,
1979-03-03,,,,,,360250.0,
1979-03-10,,,,,,361250.0,
1979-03-17,,,,,,359250.0,
1979-03-24,,,,,,357500.0,
1979-03-31,,,,,,358750.0,
1979-04-01,15940.0,,3535.0,,,,
1979-04-07,,,,,,384250.0,
1979-04-14,,,,,,408750.0,
1979-04-21,,,,,,416250.0,
1979-04-28,,,,,,415500.0,
1979-05-01,16051.0,,3532.0,,,,
1979-05-05,,,,,,387500.0,
1979-05-12,,,,,,359250.0,
1979-05-19,,,,,,350000.0,
1979-05-26,,,,,,348000.0,
1979-06-01,16026.0,,3701.0,,,,
1979-06-02,,,,,,343750.0,
1979-06-09,,,,,,349000.0,
1979-06-16,,,,,,350250.0,
1979-06-23,,,,,,357750.0,
1979-06-30,,,,,,366000.0,
1979-07-01,16142.0,,3556.0,,,,
1979-07-07,,,,,,366750.0,
1979-07-14,,,,,,371000.0,
1979-07-21,,,,,,375000.0,
1979-07-28,,,,,,379250.0,
1979-08-01,16002.0,,3627.0,,,,
1979-08-04,,,,,,390250.0,
1979-08-11,,,,,,394750.0,
1979-08-18,,,,,,392750.0,
1979-08-25,,,,,,393750.0,
1979-09-01,16315.0,,3495.0,,,388000.0,
1979-09-08,,,,,,386000.0,
1979-09-15,,,,,,385250.0,
1979-09-22,,,,,,384750.0,
1979-09-29,,,,,,385000.0,
1979-10-01,16194.0,,3530.0,,,,
1979-10-06,,,,,,393500.0,
1979-10-13,,,,,,395750.0,
1979-10-20,,,,,,400250.0,
1979-10-27,,,,,,402250.0,
1979-11-01,16279.0,,3692.0,,,,
1979-11-03,,,,,,398000.0,
1979-11-10,,,,,,403250.0,
1979-11-17,,,,,,409250.0,
1979-11-24,,,,,,413250.0,
1979-12-01,16695.0,,3787.0,,,418500.0,
1979-12-08,,,,,,418750.0,
1979-12-15,,,,,,414000.0,
1979-12-22,,,,,,428250.0,
1979-12-29,,,,,,431250.0,
1980-01-01,16692.0,,3736.0,,,,
1980-01-05,,,,,,426000.0,
1980-01-12,,,,,,424500.0,
1980-01-19,,,,,,418250.0,
1980-01-26,,,,,,414250.0,
1980-02-01,16658.0,,3765.0,,,,
1980-02-02,,,,,,416750.0,
1980-02-09,,,,,,421750.0,
1980-02-16,,,,,,414000.0,
1980-02-23,,,,,,418000.0,
1980-03-01,16604.0,,3730.0,,,419250.0,
1980-03-08,,,,,,417500.0,
1980-03-15,,,,,,421750.0,
1980-03-22,,,,,,423500.0,
1980-03-29,,,,,,440000.0,
1980-04-01,16556.0,,4163.0,,,,
1980-04-05,,,,,,451500.0,
1980-04-12,,,,,,479500.0,
1980-04-19,,,,,,507750.0,
1980-04-26,,,,,,529750.0,
1980-05-01,16670.0,,4700.0,,,,
1980-05-03,,,,,,556750.0,
1980-05-10,,,,,,571000.0,
1980-05-17,,,,,,594500.0,
1980-05-24,,,,,,610500.0,
1980-05-31,,,,,,626750.0,
1980-06-01,16726.0,,4553.0,,,,
1980-06-07,,,,,,629000.0,
1980-06-14,,,,,,616500.0,
1980-06-21,,,,,,609500.0,
1980-06-28,,,,,,607000.0,
1980-07-01,16892.0,,4520.0,,,,
1980-07-05,,,,,,599250.0,
1980-07-12,,,,,,584500.0,
1980-07-19,,,,,,576500.0,
1980-07-26,,,,,,559250.0,
1980-08-01,16889.0,,4619.0,,,,
1980-08-02,,,,,,556750.0,
1980-08-09,,,,,,556750.0,
1980-08-16,,,,,,546250.0,
1980-08-23,,,,,,534750.0,
1980-08-30,,,,,,518000.0,
1980-09-01,16649.0,,4512.0,,,,
1980-09-06,,,,,,512500.0,
1980-09-13,,,,,,504250.0,
1980-09-20,,,,,,492500.0,
1980-09-27,,,,,,482750.0,
1980-10-01,16773.0,,4505.0,,,,
1980-10-04,,,,,,470500.0,
1980-10-11,,,,,,459250.0,
1980-10-18,,,,,,449250.0,
1980-10-25,,,,,,438000.0,
1980-11-01,16883.0,,4497.0,,,427250.0,
1980-11-08,,,,,,417250.0,
1980-11-15,,,,,,417750.0,
1980-11-22,,,,,,412750.0,
1980-11-29,,,,,,411000.0,
1980-12-01,16874.0,,4449.0,,,,
1980-12-06,,,,,,413250.0,
1980-12-13,,,,,,409750.0,
1980-12-20,,,,,,413250.0,
1980-12-27,,,,,,410000.0,
1981-01-01,16917.0,,4626.0,,,,
1981-01-03,,,,,,408500.0,
1981-01-10,,,,,,410000.0,
1981-01-17,,,,,,412250.0,
1981-01-24,,,,,,411500.0,
1981-01-31,,,,,,413750.0,
1981-02-01,17038.0,,4493.0,,,,
1981-02-07,,,,,,414000.0,
1981-02-14,,,,,,414500.0,
1981-02-21,,,,,,425000.0,
1981-02-28,,,,,,428750.0,
1981-03-01,17198.0,,4474.0,,,,
1981-03-07,,,,,,426000.0,
1981-03-14,,,,,,422250.0,
1981-03-21,,,,,,413000.0,
1981-03-28,,,,,,407500.0,
1981-04-01,17355.0,,4424.0,,,,
1981-04-04,,,,,,409500.0,
1981-04-11,,,,,,406500.0,
1981-04-18,,,,,,404250.0,
1981-04-25,,,,,,410250.0,
1981-05-01,17170.0,,4532.0,,,,
1981-05-02,,,,,,409250.0,
1981-05-09,,,,,,416000.0,
1981-05-16,,,,,,421500.0,
1981-05-23,,,,,,416250.0,
1981-05-30,,,,,,417250.0,
1981-06-01,17176.0,,4434.0,,,,
1981-06-06,,,,,,418500.0,
1981-06-13,,,,,,421250.0,
1981-06-20,,,,,,426250.0,
1981-06-27,,,,,,433000.0,
1981-07-01,17001.0,,4725.0,,,,
1981-07-04,,,,,,441000.0,
1981-07-11,,,,,,441250.0,
1981-07-18,,,,,,440000.0,
1981-07-25,,,,,,430750.0,
1981-08-01,17117.0,,4713.0,,,434750.0,
1981-08-08,,,,,,440250.0,
1981-08-15,,,,,,443250.0,
1981-08-22,,,,,,450000.0,
1981-08-29,,,,,,443750.0,
1981-09-01,17043.0,,4809.0,,,,
1981-09-05,,,,,,450000.0,
1981-09-12,,,,,,453000.0,
1981-09-19,,,,,,463250.0,
1981-09-26,,,,,,473250.0,
1981-10-01,17284.0,,5332.0,,,,
1981-10-03,,,,,,477250.0,
1981-10-10,,,,,,486500.0,
1981-10-17,,,,,,489500.0,
1981-10-24,,,,,,487500.0,
1981-10-31,,,,,,493750.0,
1981-11-01,17279.0,,5204.0,,,,
1981-11-07,,,,,,499500.0,
1981-11-14,,,,,,507000.0,
1981-11-21,,,,,,502250.0,
1981-11-28,,,,,,511750.0,
1981-12-01,17223.0,,5536.0,,,,
1981-12-05,,,,,,522750.0,
1981-12-12,,,,,,531250.0,
1981-12-19,,,,,,550000.0,
1981-12-26,,,,,,551000.0,
1982-01-01,17569.0,,5067.0,,,,
1982-01-02,,,,,,535250.0,
1982-01-09,,,,,,533750.0,
1982-01-16,,,,,,521250.0,
1982-01-23,,,,,,523250.0,
1982-01-30,,,,,,545250.0,
1982-02-01,17449.0,,5737.0,,,,
1982-02-06,,,,,,548000.0,
1982-02-13,,,,,,552500.0,
1982-02-20,,,,,,547500.0,
1982-02-27,,,,,,533750.0,
1982-03-01,17610.0,,5938.0,,,,
1982-03-06,,,,,,533750.0,
1982-03-13,,,,,,541750.0,
1982-03-20,,,,,,545000.0,
1982-03-27,,,,,,556500.0,
1982-04-01,17846.0,,6049.0,,,,
1982-04-03,,,,,,562000.0,
1982-04-10,,,,,,573500.0,
1982-04-17,,,,,,583500.0,
1982-04-24,,,,,,587000.0,
1982-05-01,18034.0,,6112.0,,,586500.0,
1982-05-08,,,,,,586250.0,
1982-05-15,,,,,,583250.0,
1982-05-22,,,,,,582750.0,
1982-05-29,,,,,,585750.0,
1982-06-01,18310.0,,5997.0,,,,
1982-06-05,,,,,,592500.0,
1982-06-12,,,,,,599750.0,
1982-06-19,,,,,,601000.0,
1982-06-26,,,,,,599500.0,
1982-07-01,18274.0,,6084.0,,,,
1982-07-03,,,,,,596750.0,
1982-07-10,,,,,,586250.0,
1982-07-17,,,,,,580250.0,
1982-07-24,,,,,,568750.0,
1982-07-31,,,,,,570000.0,
1982-08-01,18470.0,,6221.0,,,,
1982-08-07,,,,,,578500.0,
1982-08-14,,,,,,596000.0,
1982-08-21,,,,,,619000.0,
1982-08-28,,,,,,629500.0,
1982-09-01,18524.0,,6705.0,,,,
1982-09-04,,,,,,640750.0,
1982-09-11,,,,,,641750.0,
1982-09-18,,,,,,654750.0,
1982-09-25,,,,,,660750.0,
1982-10-01,18373.0,,6857.0,,,,
1982-10-02,,,,,,671750.0,
1982-10-09,,,,,,674250.0,
1982-10-16,,,,,,668250.0,
1982-10-23,,,,,,656250.0,
1982-10-30,,,,,,641750.0,
1982-11-01,18447.0,,6704.0,,,,
1982-11-06,,,,,,626250.0,
1982-11-13,,,,,,612000.0,
1982-11-20,,,,,,600500.0,
1982-11-27,,,,,,594250.0,
1982-12-01,18406.0,,6657.0,,,,
1982-12-04,,,,,,586250.0,
1982-12-11,,,,,,569750.0,
1982-12-18,,,,,,554500.0,
1982-12-25,,,,,,523750.0,
1983-01-01,18508.0,,6733.0,,,518000.0,
1983-01-08,,,,,,512250.0,
1983-01-15,,,,,,503000.0,
1983-01-22,,,,,,500500.0,
1983-01-29,,,,,,492750.0,
1983-02-01,18398.0,,6570.0,,,,
1983-02-05,,,,,,490500.0,
1983-02-12,,,,,,492250.0,
1983-02-19,,,,,,494250.0,
1983-02-26,,,,,,488750.0,
1983-03-01,18323.0,,6448.0,,,,
1983-03-05,,,,,,487250.0,
1983-03-12,,,,,,484500.0,
1983-03-19,,,,,,480250.0,
1983-03-26,,,,,,480250.0,
1983-04-01,18197.0,,6300.0,,,,
1983-04-02,,,,,,479250.0,
1983-04-09,,,,,,484500.0,
1983-04-16,,,,,,495750.0,
1983-04-23,,,,,,497500.0,
1983-04-30,,,,,,497250.0,
1983-05-01,18227.0,,6229.0,,,,
1983-05-07,,,,,,496750.0,
1983-05-14,,,,,,484000.0,
1983-05-21,,,,,,477000.0,
1983-05-28,,,,,,468000.0,
1983-06-01,18373.0,,6240.0,,,,
1983-06-04,,,,,,459250.0,
1983-06-11,,,,,,453750.0,
1983-06-18,,,,,,447250.0,
1983-06-25,,,,,,444250.0,
1983-07-01,18780.0,,6182.0,,,,
1983-07-02,,,,,,435000.0,
1983-07-09,,,,,,427500.0,
1983-07-16,,,,,,418000.0,
1983-07-23,,,,,,406250.0,
1983-07-30,,,,,,404500.0,
1983-08-01,18929.0,,6248.0,,,,
1983-08-06,,,,,,405250.0,
1983-08-13,,,,,,420500.0,
1983-08-20,,,,,,433000.0,
1983-08-27,,,,,,435750.0,
1983-09-01,18757.0,,6196.0,,,,
1983-09-03,,,,,,434750.0,
1983-09-10,,,,,,421250.0,
1983-09-17,,,,,,411250.0,
1983-09-24,,,,,,408750.0,
1983-10-01,18452.0,,6009.0,,,409250.0,
1983-10-08,,,,,,410000.0,
1983-10-15,,,,,,407250.0,
1983-10-22,,,,,,401750.0,
1983-10-29,,,,,,399500.0,
1983-11-01,18613.0,,6141.0,,,,
1983-11-05,,,,,,396750.0,
1983-11-12,,,,,,395750.0,
1983-11-19,,,,,,394000.0,
1983-11-26,,,,,,392500.0,
1983-12-01,18604.0,,5882.0,,,,
1983-12-03,,,,,,385000.0,
1983-12-10,,,,,,379500.0,
1983-12-17,,,,,,373250.0,
1983-12-24,,,,,,368000.0,
1983-12-31,,,,,,369750.0,
1984-01-01,18416.0,,5934.0,,,,
1984-01-07,,,,,,366750.0,
1984-01-14,,,,,,364000.0,
1984-01-21,,,,,,353000.0,
1984-01-28,,,,,,351000.0,
1984-02-01,18470.0,,5904.0,,,,
1984-02-04,,,,,,347500.0,
1984-02-11,,,,,,344250.0,
1984-02-18,,,,,,344500.0,
1984-02-25,,,,,,339250.0,
1984-03-01,18471.0,,5665.0,,,,
1984-03-03,,,,,,340500.0,
1984-03-10,,,,,,342500.0,
1984-03-17,,,,,,346250.0,
1984-03-24,,,,,,347000.0,
1984-03-31,,,,,,345500.0,
1984-04-01,18557.0,,5761.0,,,,
1984-04-07,,,,,,354250.0,
1984-04-14,,,,,,356250.0,
1984-04-21,,,,,,360750.0,
1984-04-28,,,,,,369250.0,
1984-05-01,18538.0,,5566.0,,,,
1984-05-05,,,,,,365250.0,
1984-05-12,,,,,,368000.0,
1984-05-19,,,,,,365500.0,
1984-05-26,,,,,,360250.0,
1984-06-01,18460.0,,5884.0,,,,
1984-06-02,,,,,,357750.0,
1984-06-09,,,,,,358000.0,
1984-06-16,,,,,,359750.0,
1984-06-23,,,,,,361750.0,
1984-06-30,,,,,,363000.0,
1984-07-01,18506.0,,5744.0,,,,
1984-07-07,,,,,,362250.0,
1984-07-14,,,,,,362000.0,
1984-07-21,,,,,,360750.0,
1984-07-28,,,,,,360500.0,
1984-08-01,18208.0,,5589.0,,,,
1984-08-04,,,,,,364500.0,
1984-08-11,,,,,,369500.0,
1984-08-18,,,,,,380500.0,
1984-08-25,,,,,,389500.0,
1984-09-01,18406.0,,5728.0,,,390250.0,
1984-09-08,,,,,,395750.0,
1984-09-15,,,,,,393750.0,
1984-09-22,,,,,,393750.0,
1984-09-29,,,,,,398000.0,
1984-10-01,18376.0,,5710.0,,,,
1984-10-06,,,,,,398250.0,
1984-10-13,,,,,,402500.0,
1984-10-20,,,,,,413500.0,
1984-10-27,,,,,,419250.0,
1984-11-01,18420.0,,5626.0,,,,
1984-11-03,,,,,,424250.0,
1984-11-10,,,,,,420000.0,
1984-11-17,,,,,,406000.0,
1984-11-24,,,,,,407000.0,
1984-12-01,18665.0,,5797.0,,,401500.0,
1984-12-08,,,,,,399000.0,
1984-12-15,,,,,,399750.0,
1984-12-22,,,,,,387250.0,
1984-12-29,,,,,,381750.0,
1985-01-01,18526.0,,5629.0,,,,
1985-01-05,,,,,,378250.0,
1985-01-12,,,,,,378500.0,
1985-01-19,,,,,,373500.0,
1985-01-26,,,,,,370750.0,
1985-02-01,18648.0,,5273.0,,,,
1985-02-02,,,,,,375000.0,
1985-02-09,,,,,,378500.0,
1985-02-16,,,,,,386250.0,
1985-02-23,,,,,,391750.0,
1985-03-01,18604.0,,5718.0,,,,
1985-03-02,,,,,,388750.0,
1985-03-09,,,,,,384750.0,
1985-03-16,,,,,,383750.0,
1985-03-23,,,,,,379500.0,
1985-03-30,,,,,,382500.0,
1985-04-01,18551.0,,5629.0,,,,
1985-04-06,,,,,,387500.0,
1985-04-13,,,,,,393750.0,
1985-04-20,,,,,,398250.0,
1985-04-27,,,,,,398250.0,
1985-05-01,18300.0,,5828.0,,,,
1985-05-04,,,,,,394500.0,
1985-05-11,,,,,,390250.0,
1985-05-18,,,,,,390250.0,
1985-05-25,,,,,,392750.0,
1985-06-01,18222.0,,5618.0,,,393500.0,
1985-06-08,,,,,,395750.0,
1985-06-15,,,,,,395500.0,
1985-06-22,,,,,,393000.0,
1985-06-29,,,,,,392250.0,
1985-07-01,18629.0,,5583.0,,,,
1985-07-06,,,,,,390250.0,
1985-07-13,,,,,,389250.0,
1985-07-20,,,,,,385250.0,
1985-07-27,,,,,,378250.0,
1985-08-01,18820.0,,5750.0,,,,
1985-08-03,,,,,,381250.0,
1985-08-10,,,,,,385250.0,
1985-08-17,,,,,,392500.0,
1985-08-24,,,,,,403250.0,
1985-08-31,,,,,,403750.0,
1985-09-01,18777.0,,5602.0,,,,
1985-09-07,,,,,,409750.0,
1985-09-14,,,,,,412000.0,
1985-09-21,,,,,,411000.0,
1985-09-28,,,,,,408500.0,
1985-10-01,18751.0,,5459.0,,,,
1985-10-05,,,,,,403250.0,
1985-10-12,,,,,,401250.0,
1985-10-19,,,,,,401000.0,
1985-10-26,,,,,,405750.0,
1985-11-01,18768.0,,5494.0,,,,
1985-11-02,,,,,,404000.0,
1985-11-09,,,,,,403250.0,
1985-11-16,,,,,,402500.0,
1985-11-23,,,,,,393500.0,
1985-11-30,,,,,,392250.0,
1985-12-01,18815.0,,5512.0,,,,
1985-12-07,,,,,,392750.0,
1985-12-14,,,,,,389000.0,
1985-12-21,,,,,,386000.0,
1985-12-28,,,,,,385250.0,
1986-01-01,18934.0,,5541.0,,,,
1986-01-04,,,,,,376000.0,
1986-01-11,,,,,,379750.0,
1986-01-18,,,,,,378250.0,
1986-01-25,,,,,,366750.0,
1986-02-01,19020.0,,5258.0,,,367250.0,
1986-02-08,,,,,,359500.0,
1986-02-15,,,,,,358000.0,
1986-02-22,,,,,,369500.0,
1986-03-01,18903.0,,5555.0,,,372250.0,
1986-03-08,,,,,,372250.0,
1986-03-15,,,,,,378250.0,
1986-03-22,,,,,,377500.0,
1986-03-29,,,,,,382750.0,
1986-04-01,19041.0,,5825.0,,,,
1986-04-05,,,,,,386500.0,
1986-04-12,,,,,,388000.0,
1986-04-19,,,,,,387000.0,
1986-04-26,,,,,,385750.0,
1986-05-01,18959.0,,5908.0,,,,
1986-05-03,,,,,,388500.0,
1986-05-10,,,,,,390250.0,
1986-05-17,,,,,,390500.0,
1986-05-24,,,,,,389250.0,
1986-05-31,,,,,,384500.0,
1986-06-01,19252.0,,5628.0,,,,
1986-06-07,,,,,,379500.0,
1986-06-14,,,,,,375750.0,
1986-06-21,,,,,,371000.0,
1986-06-28,,,,,,370500.0,
1986-07-01,19139.0,,5415.0,,,,
1986-07-05,,,,,,369500.0,
1986-07-12,,,,,,367500.0,
1986-07-19,,,,,,364250.0,
1986-07-26,,,,,,362000.0,
1986-08-01,19041.0,,5521.0,,,,
1986-08-02,,,,,,373250.0,
1986-08-09,,,,,,387000.0,
1986-08-16,,,,,,400250.0,
1986-08-23,,,,,,409000.0,
1986-08-30,,,,,,405250.0,
1986-09-01,18964.0,,5615.0,,,,
1986-09-06,,,,,,401250.0,
1986-09-13,,,,,,398000.0,
1986-09-20,,,,,,398500.0,
1986-09-27,,,,,,395500.0,
1986-10-01,19390.0,,5769.0,,,,
1986-10-04,,,,,,393250.0,
1986-10-11,,,,,,391500.0,
1986-10-18,,,,,,388000.0,
1986-10-25,,,,,,383250.0,
1986-11-01,19133.0,,5512.0,,,376500.0,
1986-11-08,,,,,,367000.0,
1986-11-15,,,,,,362750.0,
1986-11-22,,,,,,362500.0,
1986-11-29,,,,,,363000.0,
1986-12-01,19059.0,,5613.0,,,,
1986-12-06,,,,,,366500.0,
1986-12-13,,,,,,368250.0,
1986-12-20,,,,,,363500.0,
1986-12-27,,,,,,358250.0,
1987-01-01,19178.0,,5482.0,,,,
1987-01-03,,,,,,348250.0,
1987-01-10,,,,,,341500.0,
1987-01-17,,,,,,339250.0,
1987-01-24,,,,,,339500.0,
1987-01-31,,,,,,351250.0,
1987-02-01,19178.0,,5569.0,,,,
1987-02-07,,,,,,356250.0,
1987-02-14,,,,,,355500.0,
1987-02-21,,,,,,354250.0,
1987-02-28,,,,,,348750.0,
1987-03-01,19339.0,,5436.0,,,,
1987-03-07,,,,,,341000.0,
1987-03-14,,,,,,340250.0,
1987-03-21,,,,,,338750.0,
1987-03-28,,,,,,333250.0,
1987-04-01,19416.0,,5350.0,,,,
1987-04-04,,,,,,331500.0,
1987-04-11,,,,,,332250.0,
1987-04-18,,,,,,335750.0,
1987-04-25,,,,,,336250.0,
1987-05-01,19569.0,,5386.0,,,,
1987-05-02,,,,,,336250.0,
1987-05-09,,,,,,330500.0,
1987-05-16,,,,,,328500.0,
1987-05-23,,,,,,332250.0,
1987-05-30,,,,,,331250.0,
1987-06-01,19737.0,,5242.0,,,,
1987-06-06,,,,,,334500.0,
1987-06-13,,,,,,328250.0,
1987-06-20,,,,,,322250.0,
1987-06-27,,,,,,322250.0,
1987-07-01,19368.0,,5493.0,,,,
1987-07-04,,,,,,321750.0,
1987-07-11,,,,,,322000.0,
1987-07-18,,,,,,319750.0,
1987-07-25,,,,,,319250.0,
1987-08-01,19484.0,,5334.0,,,324750.0,
1987-08-08,,,,,,327250.0,
1987-08-15,,,,,,329500.0,
1987-08-22,,,,,,326500.0,
1987-08-29,,,,,,320000.0,
1987-09-01,19574.0,,5309.0,,,,
1987-09-05,,,,,,317250.0,
1987-09-12,,,,,,311750.0,
1987-09-19,,,,,,311000.0,
1987-09-26,,,,,,309750.0,
1987-10-01,19704.0,,5455.0,,,,
1987-10-03,,,,,,306000.0,
1987-10-10,,,,,,308750.0,
1987-10-17,,,,,,306750.0,
1987-10-24,,,,,,302750.0,
1987-10-31,,,,,,299750.0,
1987-11-01,19707.0,,5527.0,,,,
1987-11-07,,,,,,297000.0,
1987-11-14,,,,,,298500.0,
1987-11-21,,,,,,302500.0,
1987-11-28,,,,,,306750.0,
1987-12-01,19568.0,,5279.0,,,,
1987-12-05,,,,,,312250.0,
1987-12-12,,,,,,314750.0,
1987-12-19,,,,,,316250.0,
1987-12-26,,,,,,318750.0,
1988-01-01,19760.0,,5297.0,,,,
1988-01-02,,,,,,317750.0,
1988-01-09,,,,,,319750.0,
1988-01-16,,,,,,329250.0,
1988-01-23,,,,,,334000.0,
1988-01-30,,,,,,340750.0,
1988-02-01,19735.0,,5316.0,,,,
1988-02-06,,,,,,339000.0,
1988-02-13,,,,,,326500.0,
1988-02-20,,,,,,324500.0,
1988-02-27,,,,,,318750.0,
1988-03-01,19468.0,,5278.0,,,,
1988-03-05,,,,,,316000.0,
1988-03-12,,,,,,314250.0,
1988-03-19,,,,,,309250.0,
1988-03-26,,,,,,305500.0,
1988-04-01,19690.0,,5137.0,,,,
1988-04-02,,,,,,306000.0,
1988-04-09,,,,,,308250.0,
1988-04-16,,,,,,310000.0,
1988-04-23,,,,,,312000.0,
1988-04-30,,,,,,313000.0,
1988-05-01,19396.0,,4917.0,,,,
1988-05-07,,,,,,312000.0,
1988-05-14,,,,,,312000.0,
1988-05-21,,,,,,313750.0,
1988-05-28,,,,,,313750.0,
1988-06-01,19480.0,,5294.0,,,,
1988-06-04,,,,,,314000.0,
1988-06-11,,,,,,311750.0,
1988-06-18,,,,,,309750.0,
1988-06-25,,,,,,308250.0,
1988-07-01,19839.0,,5460.0,,,,
